t_s,D_compressed_um,D_extended_um,eps_axial_pct,sigma_on
29.585521,193.9603,203.0198,3.019832,0
29.594899,193.9660,203.0170,3.017001,0
29.604276,193.9717,203.0142,3.014173,0
29.613653,193.9773,203.0113,3.011348,0
29.623031,193.9829,203.0085,3.008526,0
29.632408,193.9886,203.0057,3.005706,0
29.641785,193.9942,203.0029,3.002889,0
29.651163,193.9999,203.0001,3.000074,0
29.660540,194.0055,202.9973,2.997262,0
29.669917,194.0111,202.9945,2.994453,0
29.679295,194.0167,202.9916,2.991646,0
29.688672,194.0223,202.9888,2.988842,0
29.698050,194.0279,202.9860,2.986041,0
29.707427,194.0335,202.9832,2.983242,0
29.716804,194.0391,202.9804,2.980446,0
29.726182,194.0447,202.9777,2.977652,0
29.735559,194.0503,202.9749,2.974861,0
29.744936,194.0559,202.9721,2.972073,0
29.754314,194.0614,202.9693,2.969287,0
29.763691,194.0670,202.9665,2.966504,0
29.773068,194.0726,202.9637,2.963723,0
29.782446,194.0781,202.9609,2.960946,0
29.791823,194.0837,202.9582,2.958170,0
29.801200,194.0892,202.9554,2.955398,0
29.810578,194.0947,202.9526,2.952628,0
29.819955,194.1003,202.9499,2.949860,0
29.829332,194.1058,202.9471,2.947095,0
29.838710,194.1113,202.9443,2.944333,0
29.848087,194.1169,202.9416,2.941573,0
29.857464,194.1224,202.9388,2.938816,0
29.866842,194.1279,202.9361,2.936061,0
29.876219,194.1334,202.9333,2.933310,0
29.885596,194.1389,202.9306,2.930560,0
29.894974,194.1444,202.9278,2.927813,0
29.904351,194.1499,202.9251,2.925069,0
29.913728,194.1553,202.9223,2.922327,0
29.923106,194.1608,202.9196,2.919588,0
29.932483,194.1663,202.9169,2.916852,0
29.941860,194.1718,202.9141,2.914118,0
29.951238,194.1772,202.9114,2.911387,0
29.960615,194.1827,202.9087,2.908658,0
29.969992,194.1881,202.9059,2.905931,0
29.979370,194.1936,202.9032,2.903208,0
29.988747,194.1990,202.9005,2.900487,0
29.998125,194.2045,202.8978,2.897768,0
30.007502,194.2099,202.8951,2.895052,0
30.016879,194.2153,202.8923,2.892338,0
30.026257,194.2207,202.8896,2.889627,0
30.035634,194.2262,202.8869,2.886919,0
30.045011,194.2316,202.8842,2.884213,0
30.054389,194.2370,202.8815,2.881510,0
30.063766,194.2424,202.8788,2.878809,0
30.073143,194.2478,202.8761,2.876111,0
30.082521,194.2532,202.8734,2.873415,0
30.091898,194.2586,202.8707,2.870722,0
30.101275,194.2639,202.8680,2.868031,0
30.110653,194.2693,202.8653,2.865343,0
30.120030,194.2747,202.8627,2.862657,0
30.129407,194.2801,202.8600,2.859974,0
30.138785,194.2854,202.8573,2.857293,0
30.148162,194.2908,202.8546,2.854615,0
30.157539,194.2961,202.8519,2.851939,0
30.166917,194.3015,202.8493,2.849266,0
30.176294,194.3068,202.8466,2.846596,0
30.185671,194.3121,202.8439,2.843928,0
30.195049,194.3175,202.8413,2.841262,0
30.204426,194.3228,202.8386,2.838599,0
30.213803,194.3281,202.8359,2.835938,0
30.223181,194.3334,202.8333,2.833280,0
30.232558,194.3388,202.8306,2.830625,0
30.241935,194.3441,202.8280,2.827972,0
30.251313,194.3494,202.8253,2.825321,0
30.260690,194.3547,202.8227,2.822673,0
30.270068,194.3599,202.8200,2.820027,0
30.279445,194.3652,202.8174,2.817384,0
30.288822,194.3705,202.8147,2.814743,0
30.298200,194.3758,202.8121,2.812105,0
30.307577,194.3811,202.8095,2.809469,0
30.316954,194.3863,202.8068,2.806836,0
30.326332,194.3916,202.8042,2.804205,0
30.335709,194.3968,202.8016,2.801577,0
30.345086,194.4021,202.7990,2.798951,0
30.354464,194.4073,202.7963,2.796327,0
30.363841,194.4126,202.7937,2.793706,0
30.373218,194.4178,202.7911,2.791088,0
30.382596,194.4231,202.7885,2.788472,0
30.391973,194.4283,202.7859,2.785858,0
30.401350,194.4335,202.7832,2.783247,0
30.410728,194.4387,202.7806,2.780638,0
30.420105,194.4439,202.7780,2.778032,0
30.429482,194.4491,202.7754,2.775428,0
30.438860,194.4543,202.7728,2.772827,0
30.448237,194.4595,202.7702,2.770228,0
30.457614,194.4647,202.7676,2.767631,0
30.466992,194.4699,202.7650,2.765037,0
30.476369,194.4751,202.7624,2.762445,0
30.485746,194.4803,202.7599,2.759856,0
30.495124,194.4855,202.7573,2.757269,0
30.504501,194.4906,202.7547,2.754685,0
30.513878,194.4958,202.7521,2.752103,0
30.523256,194.5010,202.7495,2.749524,0
30.532633,194.5061,202.7469,2.746946,0
30.542011,194.5113,202.7444,2.744372,0
30.551388,194.5164,202.7418,2.741799,0
30.560765,194.5215,202.7392,2.739230,0
30.570143,194.5267,202.7367,2.736662,0
30.579520,194.5318,202.7341,2.734097,0
30.588897,194.5369,202.7315,2.731534,0
30.598275,194.5421,202.7290,2.728974,0
30.607652,194.5472,202.7264,2.726416,0
30.617029,194.5523,202.7239,2.723861,0
30.626407,194.5574,202.7213,2.721308,0
30.635784,194.5625,202.7188,2.718757,0
30.645161,194.5676,202.7162,2.716209,0
30.654539,194.5727,202.7137,2.713663,0
30.663916,194.5778,202.7111,2.711119,0
30.673293,194.5828,202.7086,2.708578,0
30.682671,194.5879,202.7060,2.706040,0
30.692048,194.5930,202.7035,2.703503,0
30.701425,194.5981,202.7010,2.700969,0
30.710803,194.6031,202.6984,2.698438,0
30.720180,194.6082,202.6959,2.695908,0
30.729557,194.6132,202.6934,2.693382,0
30.738935,194.6183,202.6909,2.690857,0
30.748312,194.6233,202.6883,2.688335,0
30.757689,194.6284,202.6858,2.685815,0
30.767067,194.6334,202.6833,2.683298,0
30.776444,194.6384,202.6808,2.680783,0
30.785821,194.6435,202.6783,2.678270,0
30.795199,194.6485,202.6758,2.675760,0
30.804576,194.6535,202.6733,2.673252,0
30.813953,194.6585,202.6707,2.670746,0
30.823331,194.6635,202.6682,2.668243,0
30.832708,194.6685,202.6657,2.665742,0
30.842086,194.6735,202.6632,2.663243,0
30.851463,194.6785,202.6607,2.660747,0
30.860840,194.6835,202.6583,2.658253,0
30.870218,194.6885,202.6558,2.655762,0
30.879595,194.6935,202.6533,2.653272,0
30.888972,194.6984,202.6508,2.650785,0
30.898350,194.7034,202.6483,2.648301,0
30.907727,194.7084,202.6458,2.645819,0
30.917104,194.7133,202.6433,2.643339,0
30.926482,194.7183,202.6409,2.640861,0
30.935859,194.7232,202.6384,2.638386,0
30.945236,194.7282,202.6359,2.635913,0
30.954614,194.7331,202.6334,2.633442,0
30.963991,194.7381,202.6310,2.630974,0
30.973368,194.7430,202.6285,2.628508,0
30.982746,194.7479,202.6260,2.626044,0
30.992123,194.7528,202.6236,2.623583,0
31.001500,194.7578,202.6211,2.621124,0
31.010878,194.7627,202.6187,2.618667,0
31.020255,194.7676,202.6162,2.616213,0
31.029632,194.7725,202.6138,2.613760,0
31.039010,194.7774,202.6113,2.611311,0
31.048387,194.7823,202.6089,2.608863,0
31.057764,194.7872,202.6064,2.606418,0
31.067142,194.7921,202.6040,2.603975,0
31.076519,194.7969,202.6015,2.601534,0
31.085896,194.8018,202.5991,2.599096,0
31.095274,194.8067,202.5967,2.596660,0
31.104651,194.8115,202.5942,2.594226,0
31.114029,194.8164,202.5918,2.591794,0
31.123406,194.8213,202.5894,2.589365,0
31.132783,194.8261,202.5869,2.586938,0
31.142161,194.8310,202.5845,2.584513,0
31.151538,194.8358,202.5821,2.582091,0
31.160915,194.8407,202.5797,2.579671,0
31.170293,194.8455,202.5773,2.577253,0
31.179670,194.8503,202.5748,2.574837,0
31.189047,194.8552,202.5724,2.572424,0
31.198425,194.8600,202.5700,2.570012,0
31.207802,194.8648,202.5676,2.567604,0
31.217179,194.8696,202.5652,2.565197,0
31.226557,194.8744,202.5628,2.562793,0
31.235934,194.8792,202.5604,2.560391,0
31.245311,194.8840,202.5580,2.557991,0
31.254689,194.8888,202.5556,2.555593,0
31.264066,194.8936,202.5532,2.553198,0
31.273443,194.8984,202.5508,2.550805,0
31.282821,194.9032,202.5484,2.548414,0
31.292198,194.9079,202.5460,2.546025,0
31.301575,194.9127,202.5436,2.543639,0
31.310953,194.9175,202.5413,2.541255,0
31.320330,194.9223,202.5389,2.538873,0
31.329707,194.9270,202.5365,2.536493,0
31.339085,194.9318,202.5341,2.534116,0
31.348462,194.9365,202.5317,2.531741,0
31.357839,194.9413,202.5294,2.529368,0
31.367217,194.9460,202.5270,2.526997,0
31.376594,194.9507,202.5246,2.524628,0
31.385971,194.9555,202.5223,2.522262,0
31.395349,194.9602,202.5199,2.519898,0
31.404726,194.9649,202.5175,2.517536,0
31.414104,194.9696,202.5152,2.515176,0
31.423481,194.9744,202.5128,2.512819,0
31.432858,194.9791,202.5105,2.510464,0
31.442236,194.9838,202.5081,2.508110,0
31.451613,194.9885,202.5058,2.505760,0
31.460990,194.9932,202.5034,2.503411,0
31.470368,194.9979,202.5011,2.501065,0
31.479745,195.0026,202.4987,2.498720,0
31.489122,195.0072,202.4964,2.496378,0
31.498500,195.0119,202.4940,2.494038,0
31.507877,195.0166,202.4917,2.491701,0
31.517254,195.0213,202.4894,2.489365,0
31.526632,195.0259,202.4870,2.487032,0
31.536009,195.0306,202.4847,2.484701,0
31.545386,195.0353,202.4824,2.482372,0
31.554764,195.0399,202.4800,2.480045,0
31.564141,195.0446,202.4777,2.477721,0
31.573518,195.0492,202.4754,2.475398,0
31.582896,195.0538,202.4731,2.473078,0
31.592273,195.0585,202.4708,2.470760,0
31.601650,195.0631,202.4684,2.468444,0
31.611028,195.0677,202.4661,2.466131,0
31.620405,195.0724,202.4638,2.463819,0
31.629782,195.0770,202.4615,2.461510,0
31.639160,195.0816,202.4592,2.459203,0
31.648537,195.0862,202.4569,2.456898,0
31.657914,195.0908,202.4546,2.454595,0
31.667292,195.0954,202.4523,2.452294,0
31.676669,195.1000,202.4500,2.449996,0
31.686047,195.1046,202.4477,2.447699,0
31.695424,195.1092,202.4454,2.445405,0
31.704801,195.1138,202.4431,2.443113,0
31.714179,195.1184,202.4408,2.440823,0
31.723556,195.1229,202.4385,2.438535,0
31.732933,195.1275,202.4362,2.436250,0
31.742311,195.1321,202.4340,2.433966,0
31.751688,195.1366,202.4317,2.431685,0
31.761065,195.1412,202.4294,2.429406,0
31.770443,195.1457,202.4271,2.427129,0
31.779820,195.1503,202.4249,2.424854,0
31.789197,195.1548,202.4226,2.422581,0
31.798575,195.1594,202.4203,2.420310,0
31.807952,195.1639,202.4180,2.418042,0
31.817329,195.1684,202.4158,2.415775,0
31.826707,195.1730,202.4135,2.413511,0
31.836084,195.1775,202.4112,2.411249,0
31.845461,195.1820,202.4090,2.408989,0
31.854839,195.1865,202.4067,2.406731,0
31.864216,195.1910,202.4045,2.404475,0
31.873593,195.1956,202.4022,2.402221,0
31.882971,195.2001,202.4000,2.399970,0
31.892348,195.2046,202.3977,2.397720,0
31.901725,195.2091,202.3955,2.395473,0
31.911103,195.2135,202.3932,2.393228,0
31.920480,195.2180,202.3910,2.390985,0
31.929857,195.2225,202.3887,2.388743,0
31.939235,195.2270,202.3865,2.386504,0
31.948612,195.2315,202.3843,2.384268,0
31.957989,195.2359,202.3820,2.382033,0
31.967367,195.2404,202.3798,2.379800,0
31.976744,195.2449,202.3776,2.377570,0
31.986122,195.2493,202.3753,2.375341,0
31.995499,195.2538,202.3731,2.373115,0
32.004876,195.2582,202.3709,2.370890,0
32.014254,195.2627,202.3687,2.368668,0
32.023631,195.2671,202.3664,2.366448,0
32.033008,195.2715,202.3642,2.364230,0
32.042386,195.2760,202.3620,2.362014,0
32.051763,195.2804,202.3598,2.359800,0
32.061140,195.2848,202.3576,2.357588,0
32.070518,195.2892,202.3554,2.355379,0
32.079895,195.2937,202.3532,2.353171,0
32.089272,195.2981,202.3510,2.350965,0
32.098650,195.3025,202.3488,2.348762,0
32.108027,195.3069,202.3466,2.346560,0
32.117404,195.3113,202.3444,2.344361,0
32.126782,195.3157,202.3422,2.342163,0
32.136159,195.3201,202.3400,2.339968,0
32.145536,195.3245,202.3378,2.337775,0
32.154914,195.3288,202.3356,2.335584,0
32.164291,195.3332,202.3334,2.333395,0
32.173668,195.3376,202.3312,2.331208,0
32.183046,195.3420,202.3290,2.329022,0
32.192423,195.3463,202.3268,2.326840,0
32.201800,195.3507,202.3247,2.324659,0
32.211178,195.3550,202.3225,2.322480,0
32.220555,195.3594,202.3203,2.320303,0
32.229932,195.3637,202.3181,2.318128,0
32.239310,195.3681,202.3160,2.315955,0
32.248687,195.3724,202.3138,2.313785,0
32.258065,195.3768,202.3116,2.311616,0
32.267442,195.3811,202.3094,2.309449,0
32.276819,195.3854,202.3073,2.307285,0
32.286197,195.3898,202.3051,2.305122,0
32.295574,195.3941,202.3030,2.302961,0
32.304951,195.3984,202.3008,2.300803,0
32.314329,195.4027,202.2986,2.298646,0
32.323706,195.4070,202.2965,2.296492,0
32.333083,195.4113,202.2943,2.294339,0
32.342461,195.4156,202.2922,2.292189,0
32.351838,195.4199,202.2900,2.290040,0
32.361215,195.4242,202.2879,2.287894,0
32.370593,195.4285,202.2857,2.285749,0
32.379970,195.4328,202.2836,2.283607,0
32.389347,195.4371,202.2815,2.281467,0
32.398725,195.4413,202.2793,2.279328,0
32.408102,195.4456,202.2772,2.277192,0
32.417479,195.4499,202.2751,2.275057,0
32.426857,195.4541,202.2729,2.272925,0
32.436234,195.4584,202.2708,2.270795,0
32.445611,195.4627,202.2687,2.268666,0
32.454989,195.4669,202.2665,2.266540,0
32.464366,195.4712,202.2644,2.264415,0
32.473743,195.4754,202.2623,2.262293,0
32.483121,195.4797,202.2602,2.260173,0
32.492498,195.4839,202.2581,2.258054,0
32.501875,195.4881,202.2559,2.255938,0
32.511253,195.4924,202.2538,2.253823,0
32.520630,195.4966,202.2517,2.251711,0
32.530008,195.5008,202.2496,2.249600,0
32.539385,195.5050,202.2475,2.247492,0
32.548762,195.5092,202.2454,2.245385,0
32.558140,195.5134,202.2433,2.243280,0
32.567517,195.5176,202.2412,2.241178,0
32.576894,195.5218,202.2391,2.239077,0
32.586272,195.5260,202.2370,2.236978,0
32.595649,195.5302,202.2349,2.234882,0
32.605026,195.5344,202.2328,2.232787,0
32.614404,195.5386,202.2307,2.230694,0
32.623781,195.5428,202.2286,2.228603,0
32.633158,195.5470,202.2265,2.226515,0
32.642536,195.5511,202.2244,2.224428,0
32.651913,195.5553,202.2223,2.222343,0
32.661290,195.5595,202.2203,2.220260,0
32.670668,195.5636,202.2182,2.218179,0
32.680045,195.5678,202.2161,2.216100,0
32.689422,195.5720,202.2140,2.214022,0
32.698800,195.5761,202.2119,2.211947,0
32.708177,195.5803,202.2099,2.209874,0
32.717554,195.5844,202.2078,2.207803,0
32.726932,195.5885,202.2057,2.205733,0
32.736309,195.5927,202.2037,2.203666,0
32.745686,195.5968,202.2016,2.201600,0
32.755064,195.6009,202.1995,2.199537,0
32.764441,195.6050,202.1975,2.197475,0
32.773818,195.6092,202.1954,2.195416,0
32.783196,195.6133,202.1934,2.193358,0
32.792573,195.6174,202.1913,2.191302,0
32.801950,195.6215,202.1892,2.189248,0
32.811328,195.6256,202.1872,2.187196,0
32.820705,195.6297,202.1851,2.185146,0
32.830083,195.6338,202.1831,2.183098,0
32.839460,195.6379,202.1811,2.181052,0
32.848837,195.6420,202.1790,2.179008,0
32.858215,195.6461,202.1770,2.176965,0
32.867592,195.6502,202.1749,2.174925,0
32.876969,195.6542,202.1729,2.172886,0
32.886347,195.6583,202.1708,2.170849,0
32.895724,195.6624,202.1688,2.168815,0
32.905101,195.6664,202.1668,2.166782,0
32.914479,195.6705,202.1648,2.164751,0
32.923856,195.6746,202.1627,2.162722,0
32.933233,195.6786,202.1607,2.160695,0
32.942611,195.6827,202.1587,2.158670,0
32.951988,195.6867,202.1566,2.156646,0
32.961365,195.6908,202.1546,2.154625,0
32.970743,195.6948,202.1526,2.152605,0
32.980120,195.6988,202.1506,2.150588,0
32.989497,195.7029,202.1486,2.148572,0
32.998875,195.7069,202.1466,2.146558,0
33.008252,195.7109,202.1445,2.144546,0
33.017629,195.7149,202.1425,2.142536,0
33.027007,195.7189,202.1405,2.140528,0
33.036384,195.7230,202.1385,2.138522,0
33.045761,195.7270,202.1365,2.136517,0
33.055139,195.7310,202.1345,2.134515,0
33.064516,195.7350,202.1325,2.132514,0
33.073893,195.7390,202.1305,2.130515,0
33.083271,195.7430,202.1285,2.128518,0
33.092648,195.7470,202.1265,2.126523,0
33.102026,195.7509,202.1245,2.124530,0
33.111403,195.7549,202.1225,2.122539,0
33.120780,195.7589,202.1205,2.120549,0
33.130158,195.7629,202.1186,2.118562,0
33.139535,195.7668,202.1166,2.116576,0
33.148912,195.7708,202.1146,2.114592,0
33.158290,195.7748,202.1126,2.112610,0
33.167667,195.7787,202.1106,2.110630,0
33.177044,195.7827,202.1087,2.108652,0
33.186422,195.7866,202.1067,2.106675,0
33.195799,195.7906,202.1047,2.104701,0
33.205176,195.7945,202.1027,2.102728,0
33.214554,195.7985,202.1008,2.100757,0
33.223931,195.8024,202.0988,2.098788,0
33.233308,195.8064,202.0968,2.096821,0
33.242686,195.8103,202.0949,2.094856,0
33.252063,195.8142,202.0929,2.092892,0
33.261440,195.8181,202.0909,2.090931,0
33.270818,195.8221,202.0890,2.088971,0
33.280195,195.8260,202.0870,2.087013,0
33.289572,195.8299,202.0851,2.085057,0
33.298950,195.8338,202.0831,2.083102,0
33.308327,195.8377,202.0811,2.081150,0
33.317704,195.8416,202.0792,2.079199,0
33.327082,195.8455,202.0773,2.077250,0
33.336459,195.8494,202.0753,2.075303,0
33.345836,195.8533,202.0734,2.073358,0
33.355214,195.8572,202.0714,2.071415,0
33.364591,195.8611,202.0695,2.069473,0
33.373968,195.8649,202.0675,2.067534,0
33.383346,195.8688,202.0656,2.065596,0
33.392723,195.8727,202.0637,2.063660,0
33.402101,195.8765,202.0617,2.061725,0
33.411478,195.8804,202.0598,2.059793,0
33.420855,195.8843,202.0579,2.057862,0
33.430233,195.8881,202.0559,2.055933,0
33.439610,195.8920,202.0540,2.054006,0
33.448987,195.8958,202.0521,2.052081,0
33.458365,195.8997,202.0502,2.050158,0
33.467742,195.9035,202.0482,2.048236,0
33.477119,195.9074,202.0463,2.046316,0
33.486497,195.9112,202.0444,2.044398,0
33.495874,195.9150,202.0425,2.042482,0
33.505251,195.9189,202.0406,2.040568,0
33.514629,195.9227,202.0387,2.038655,0
33.524006,195.9265,202.0367,2.036744,0
33.533383,195.9303,202.0348,2.034835,0
33.542761,195.9341,202.0329,2.032928,0
33.552138,195.9380,202.0310,2.031023,0
33.561515,195.9418,202.0291,2.029119,0
33.570893,195.9456,202.0272,2.027217,0
33.580270,195.9494,202.0253,2.025317,0
33.589647,195.9532,202.0234,2.023419,0
33.599025,195.9570,202.0215,2.021522,0
33.608402,195.9607,202.0196,2.019627,0
33.617779,195.9645,202.0177,2.017734,0
33.627157,195.9683,202.0158,2.015843,0
33.636534,195.9721,202.0140,2.013954,0
33.645911,195.9759,202.0121,2.012066,0
33.655289,195.9796,202.0102,2.010180,0
33.664666,195.9834,202.0083,2.008296,0
33.674044,195.9872,202.0064,2.006414,0
33.683421,195.9909,202.0045,2.004533,0
33.692798,195.9947,202.0027,2.002654,0
33.702176,195.9984,202.0008,2.000777,0
33.711553,196.0022,201.9989,1.998902,0
33.720930,196.0059,201.9970,1.997028,0
33.730308,196.0097,201.9952,1.995156,0
33.739685,196.0134,201.9933,1.993286,0
33.749062,196.0172,201.9914,1.991418,0
33.758440,196.0209,201.9896,1.989552,0
33.767817,196.0246,201.9877,1.987687,0
33.777194,196.0284,201.9858,1.985824,0
33.786572,196.0321,201.9840,1.983962,0
33.795949,196.0358,201.9821,1.982103,0
33.805326,196.0395,201.9802,1.980245,0
33.814704,196.0432,201.9784,1.978389,0
33.824081,196.0469,201.9765,1.976535,0
33.833458,196.0506,201.9747,1.974682,0
33.842836,196.0543,201.9728,1.972831,0
33.852213,196.0580,201.9710,1.970982,0
33.861590,196.0617,201.9691,1.969135,0
33.870968,196.0654,201.9673,1.967289,0
33.880345,196.0691,201.9654,1.965445,0
33.889722,196.0728,201.9636,1.963603,0
33.899100,196.0765,201.9618,1.961762,0
33.908477,196.0802,201.9599,1.959924,0
33.917854,196.0838,201.9581,1.958087,0
33.927232,196.0875,201.9563,1.956251,0
33.936609,196.0912,201.9544,1.954418,0
33.945986,196.0948,201.9526,1.952586,0
33.955364,196.0985,201.9508,1.950756,0
33.964741,196.1021,201.9489,1.948927,0
33.974119,196.1058,201.9471,1.947101,0
33.983496,196.1094,201.9453,1.945276,0
33.992873,196.1131,201.9435,1.943452,0
34.002251,196.1167,201.9416,1.941631,0
34.011628,196.1204,201.9398,1.939811,0
34.021005,196.1240,201.9380,1.937993,0
34.030383,196.1276,201.9362,1.936176,0
34.039760,196.1313,201.9344,1.934361,0
34.049137,196.1349,201.9325,1.932548,0
34.058515,196.1385,201.9307,1.930737,0
34.067892,196.1421,201.9289,1.928927,0
34.077269,196.1458,201.9271,1.927119,0
34.086647,196.1494,201.9253,1.925313,0
34.096024,196.1530,201.9235,1.923508,0
34.105401,196.1566,201.9217,1.921706,0
34.114779,196.1602,201.9199,1.919904,0
34.124156,196.1638,201.9181,1.918105,0
34.133533,196.1674,201.9163,1.916307,0
34.142911,196.1710,201.9145,1.914511,0
34.152288,196.1746,201.9127,1.912716,0
34.161665,196.1782,201.9109,1.910924,0
34.171043,196.1817,201.9091,1.909132,0
34.180420,196.1853,201.9073,1.907343,0
34.189797,196.1889,201.9056,1.905555,0
34.199175,196.1925,201.9038,1.903769,0
34.208552,196.1960,201.9020,1.901985,0
34.217929,196.1996,201.9002,1.900202,0
34.227307,196.2032,201.8984,1.898421,0
34.236684,196.2067,201.8966,1.896642,0
34.246062,196.2103,201.8949,1.894864,0
34.255439,196.2138,201.8931,1.893088,0
34.264816,196.2174,201.8913,1.891314,0
34.274194,196.2209,201.8895,1.889541,0
34.283571,196.2245,201.8878,1.887770,0
34.292948,196.2280,201.8860,1.886000,0
34.302326,196.2315,201.8842,1.884233,0
34.311703,196.2351,201.8825,1.882467,0
34.321080,196.2386,201.8807,1.880702,0
34.330458,196.2421,201.8789,1.878939,0
34.339835,196.2456,201.8772,1.877178,0
34.349212,196.2492,201.8754,1.875419,0
34.358590,196.2527,201.8737,1.873661,0
34.367967,196.2562,201.8719,1.871905,0
34.377344,196.2597,201.8702,1.870150,0
34.386722,196.2632,201.8684,1.868397,0
34.396099,196.2667,201.8666,1.866646,0
34.405476,196.2702,201.8649,1.864897,0
34.414854,196.2737,201.8631,1.863149,0
34.424231,196.2772,201.8614,1.861402,0
34.433608,196.2807,201.8597,1.859658,0
34.442986,196.2842,201.8579,1.857915,0
34.452363,196.2877,201.8562,1.856173,0
34.461740,196.2911,201.8544,1.854433,0
34.471118,196.2946,201.8527,1.852695,0
34.480495,196.2981,201.8510,1.850959,0
34.489872,196.3016,201.8492,1.849224,0
34.499250,196.3050,201.8475,1.847491,0
34.508627,196.3085,201.8458,1.845759,0
34.518005,196.3119,201.8440,1.844029,0
34.527382,196.3154,201.8423,1.842300,0
34.536759,196.3189,201.8406,1.840574,0
34.546137,196.3223,201.8388,1.838849,0
34.555514,196.3258,201.8371,1.837125,0
34.564891,196.3292,201.8354,1.835403,0
34.574269,196.3326,201.8337,1.833683,0
34.583646,196.3361,201.8320,1.831964,0
34.593023,196.3395,201.8302,1.830247,0
34.602401,196.3429,201.8285,1.828531,0
34.611778,196.3464,201.8268,1.826818,0
34.621155,196.3498,201.8251,1.825105,0
34.630533,196.3532,201.8234,1.823395,0
34.639910,196.3566,201.8217,1.821686,0
34.649287,196.3600,201.8200,1.819978,0
34.658665,196.3635,201.8183,1.818272,0
34.668042,196.3669,201.8166,1.816568,0
34.677419,196.3703,201.8149,1.814865,0
34.686797,196.3737,201.8132,1.813164,0
34.696174,196.3771,201.8115,1.811465,0
34.705551,196.3805,201.8098,1.809767,0
34.714929,196.3839,201.8081,1.808071,0
34.724306,196.3872,201.8064,1.806376,0
34.733683,196.3906,201.8047,1.804683,0
34.743061,196.3940,201.8030,1.802991,0
34.752438,196.3974,201.8013,1.801301,0
34.761815,196.4008,201.7996,1.799613,0
34.771193,196.4041,201.7979,1.797926,0
34.780570,196.4075,201.7962,1.796241,0
34.789947,196.4109,201.7946,1.794558,0
34.799325,196.4142,201.7929,1.792875,0
34.808702,196.4176,201.7912,1.791195,0
34.818080,196.4210,201.7895,1.789516,0
34.827457,196.4243,201.7878,1.787839,0
34.836834,196.4277,201.7862,1.786163,0
34.846212,196.4310,201.7845,1.784489,0
34.855589,196.4344,201.7828,1.782816,0
34.864966,196.4377,201.7811,1.781145,0
34.874344,196.4410,201.7795,1.779476,0
34.883721,196.4444,201.7778,1.777808,0
34.893098,196.4477,201.7761,1.776142,0
34.902476,196.4510,201.7745,1.774477,0
34.911853,196.4544,201.7728,1.772814,0
34.921230,196.4577,201.7712,1.771152,0
34.930608,196.4610,201.7695,1.769492,0
34.939985,196.4643,201.7678,1.767833,0
34.949362,196.4676,201.7662,1.766176,0
34.958740,196.4710,201.7645,1.764521,0
34.968117,196.4743,201.7629,1.762867,0
34.977494,196.4776,201.7612,1.761215,0
34.986872,196.4809,201.7596,1.759564,0
34.996249,196.4842,201.7579,1.757915,0
35.005626,196.4875,201.7563,1.756267,0
35.015004,196.4908,201.7546,1.754621,0
35.024381,196.4940,201.7530,1.752976,0
35.033758,196.4973,201.7513,1.751333,0
35.043136,196.5006,201.7497,1.749692,0
35.052513,196.5039,201.7481,1.748052,0
35.061890,196.5072,201.7464,1.746413,0
35.071268,196.5104,201.7448,1.744776,0
35.080645,196.5137,201.7431,1.743141,0
35.090023,196.5170,201.7415,1.741507,0
35.099400,196.5203,201.7399,1.739875,0
35.108777,196.5235,201.7382,1.738244,0
35.118155,196.5268,201.7366,1.736615,0
35.127532,196.5300,201.7350,1.734987,0
35.136909,196.5333,201.7334,1.733361,0
35.146287,196.5365,201.7317,1.731736,0
35.155664,196.5398,201.7301,1.730113,0
35.165041,196.5430,201.7285,1.728492,0
35.174419,196.5463,201.7269,1.726871,0
35.183796,196.5495,201.7253,1.725253,0
35.193173,196.5527,201.7236,1.723636,0
35.202551,196.5560,201.7220,1.722020,0
35.211928,196.5592,201.7204,1.720406,0
35.221305,196.5624,201.7188,1.718794,0
35.230683,196.5656,201.7172,1.717183,0
35.240060,196.5689,201.7156,1.715573,0
35.249437,196.5721,201.7140,1.713965,0
35.258815,196.5753,201.7124,1.712359,0
35.268192,196.5785,201.7108,1.710754,0
35.277569,196.5817,201.7092,1.709150,0
35.286947,196.5849,201.7075,1.707548,0
35.296324,196.5881,201.7059,1.705948,0
35.305701,196.5913,201.7043,1.704349,0
35.315079,196.5945,201.7028,1.702751,0
35.324456,196.5977,201.7012,1.701155,0
35.333833,196.6009,201.6996,1.699561,0
35.343211,196.6041,201.6980,1.697968,0
35.352588,196.6072,201.6964,1.696376,0
35.361965,196.6104,201.6948,1.694786,0
35.371343,196.6136,201.6932,1.693198,0
35.380720,196.6168,201.6916,1.691611,0
35.390098,196.6199,201.6900,1.690025,0
35.399475,196.6231,201.6884,1.688441,0
35.408852,196.6263,201.6869,1.686859,0
35.418230,196.6294,201.6853,1.685278,0
35.427607,196.6326,201.6837,1.683698,0
35.436984,196.6358,201.6821,1.682120,0
35.446362,196.6389,201.6805,1.680543,0
35.455739,196.6421,201.6790,1.678968,0
35.465116,196.6452,201.6774,1.677394,0
35.474494,196.6484,201.6758,1.675822,0
35.483871,196.6515,201.6743,1.674251,0
35.493248,196.6546,201.6727,1.672682,0
35.502626,196.6578,201.6711,1.671114,0
35.512003,196.6609,201.6695,1.669548,0
35.521380,196.6640,201.6680,1.667983,0
