t_s,eps_single_pct,eps_mod_pct,sigma_on
14.732947,0.007197,8.186332,0
14.738948,0.007026,8.181421,0
14.744949,0.006860,8.176512,0
14.750950,0.006697,8.171607,0
14.756951,0.006538,8.166705,0
14.762953,0.006383,8.161805,0
14.768954,0.006232,8.156908,0
14.774955,0.006084,8.152015,0
14.780956,0.005939,8.147124,0
14.786957,0.005799,8.142236,0
14.792959,0.005661,8.137351,0
14.798960,0.005527,8.132469,0
14.804961,0.005396,8.127590,0
14.810962,0.005268,8.122714,0
14.816963,0.005143,8.117841,0
14.822965,0.005021,8.112971,0
14.828966,0.004902,8.108104,0
14.834967,0.004785,8.103239,0
14.840968,0.004672,8.098378,0
14.846969,0.004561,8.093519,0
14.852971,0.004453,8.088664,0
14.858972,0.004347,8.083811,0
14.864973,0.004244,8.078961,0
14.870974,0.004144,8.074114,0
14.876975,0.004045,8.069270,0
14.882977,0.003949,8.064429,0
14.888978,0.003856,8.059591,0
14.894979,0.003764,8.054756,0
14.900980,0.003675,8.049923,0
14.906981,0.003588,8.045094,0
14.912983,0.003503,8.040267,0
14.918984,0.003420,8.035444,0
14.924985,0.003338,8.030623,0
14.930986,0.003259,8.025805,0
14.936987,0.003182,8.020990,0
14.942989,0.003106,8.016178,0
14.948990,0.003033,8.011369,0
14.954991,0.002961,8.006562,0
14.960992,0.002891,8.001759,0
14.966993,0.002822,7.996958,0
14.972995,0.002755,7.992161,0
14.978996,0.002690,7.987366,0
14.984997,0.002626,7.982574,0
14.990998,0.002564,7.977785,0
14.996999,0.002503,7.972999,0
15.003001,0.104158,8.086073,1
15.009002,0.303903,8.308142,1
15.015003,0.498911,8.518966,1
15.021004,0.689293,8.719198,1
15.027005,0.875159,8.909455,1
15.033007,1.056617,9.090317,1
15.039008,1.233771,9.262329,1
15.045009,1.406723,9.426007,1
15.051010,1.575573,9.581834,1
15.057011,1.740417,9.730268,1
15.063013,1.901352,9.871737,1
15.069014,2.058470,10.006646,1
15.075015,2.211861,10.135377,1
15.081016,2.361613,10.258287,1
15.087017,2.507814,10.375717,1
15.093019,2.650547,10.487982,1
15.099020,2.789894,10.595384,1
15.105021,2.925937,10.698205,1
15.111022,3.058752,10.796709,1
15.117023,3.188417,10.891149,1
15.123025,3.315007,10.981759,1
15.129026,3.438594,11.068762,1
15.135027,3.559250,11.152366,1
15.141028,3.677044,11.232770,1
15.147029,3.792044,11.310157,1
15.153031,3.904316,11.384703,1
15.159032,4.013926,11.456572,1
15.165033,4.120935,11.525920,1
15.171034,4.225407,11.592891,1
15.177035,4.327400,11.657624,1
15.183037,4.426974,11.720248,1
15.189038,4.524187,11.780885,1
15.195039,4.619093,11.839649,1
15.201040,4.711749,11.896649,1
15.207041,4.802207,11.951986,1
15.213043,4.890519,12.005756,1
15.219044,4.976737,12.058049,1
15.225045,5.060909,12.108951,1
15.231046,5.143085,12.158542,1
15.237047,5.223312,12.206896,1
15.243049,5.301637,12.254086,1
15.249050,5.378103,12.300177,1
15.255051,5.452755,12.345233,1
15.261052,5.525637,12.389313,1
15.267053,5.596791,12.432473,1
15.273055,5.666256,12.474765,1
15.279056,5.734074,12.516240,1
15.285057,5.800284,12.556943,1
15.291058,5.864922,12.596919,1
15.297059,5.928028,12.636209,1
15.303061,5.989637,12.674852,1
15.309062,6.049785,12.712885,1
15.315063,6.108506,12.750342,1
15.321064,6.165834,12.787256,1
15.327065,6.221803,12.823657,1
15.333067,6.276443,12.859575,1
15.339068,6.329788,12.895036,1
15.345069,6.381868,12.930067,1
15.351070,6.432712,12.964690,1
15.357071,6.482351,12.998930,1
15.363073,6.530812,13.032807,1
15.369074,6.578123,13.066341,1
15.375075,6.624313,13.099552,1
15.381076,6.669406,13.132458,1
15.387077,6.713431,13.165074,1
15.393079,6.756411,13.197417,1
15.399080,6.798371,13.229503,1
15.405081,6.839337,13.261344,1
15.411082,6.879330,13.292955,1
15.417083,6.918375,13.324347,1
15.423085,6.956494,13.355533,1
15.429086,6.993709,13.386523,1
15.435087,7.030041,13.417329,1
15.441088,7.065511,13.447959,1
15.447089,7.100140,13.478423,1
15.453091,7.133948,13.508729,1
15.459092,7.166954,13.538886,1
15.465093,7.199177,13.568902,1
15.471094,7.230635,13.598784,1
15.477095,7.261348,13.628539,1
15.483097,7.291332,13.658173,1
15.489098,7.320605,13.687691,1
15.495099,7.349183,13.717101,1
15.501100,7.339647,13.702840,0
15.507101,7.165558,13.501494,0
15.513103,6.995598,13.311517,0
15.519104,6.829670,13.132248,0
15.525105,6.667677,12.963063,0
15.531106,6.509526,12.803375,0
15.537107,6.355127,12.652632,0
15.543109,6.204390,12.510311,0
15.549110,6.057228,12.375924,0
15.555111,5.913557,12.249007,0
15.561112,5.773293,12.129127,0
15.567113,5.636357,12.015874,0
15.573115,5.502668,11.908861,0
15.579116,5.372150,11.807725,0
15.585117,5.244728,11.712125,0
15.591118,5.120329,11.621738,0
15.597119,4.998880,11.536261,0
15.603121,4.880312,11.455408,0
15.609122,4.764556,11.378909,0
15.615123,4.651545,11.306512,0
15.621124,4.541215,11.237978,0
15.627125,4.433502,11.173081,0
15.633127,4.328344,11.111611,0
15.639128,4.225680,11.053368,0
15.645129,4.125451,10.998163,0
15.651130,4.027600,10.945821,0
15.657131,3.932069,10.896175,0
15.663133,3.838805,10.849068,0
15.669134,3.747752,10.804353,0
15.675135,3.658859,10.761889,0
15.681136,3.572075,10.721547,0
15.687137,3.487349,10.683203,0
15.693139,3.404633,10.646740,0
15.699140,3.323878,10.612050,0
15.705141,3.245039,10.579029,0
15.711142,3.168070,10.547581,0
15.717143,3.092927,10.517613,0
15.723145,3.019566,10.489041,0
15.729146,2.947945,10.461782,0
15.735147,2.878023,10.435761,0
15.741148,2.809759,10.410906,0
15.747149,2.743114,10.387148,0
15.753151,2.678050,10.364425,0
15.759152,2.614530,10.342676,0
15.765153,2.552516,10.321845,0
15.771154,2.491973,10.301878,0
15.777155,2.432866,10.282725,0
15.783157,2.375161,10.264339,0
15.789158,2.318824,10.246677,0
15.795159,2.263824,10.229694,0
15.801160,2.210128,10.213353,0
15.807161,2.157706,10.197617,0
15.813163,2.106528,10.182449,0
15.819164,2.056563,10.167818,0
15.825165,2.007784,10.153691,0
15.831166,1.960161,10.140041,0
15.837167,1.913668,10.126839,0
15.843169,1.868278,10.114060,0
15.849170,1.823964,10.101679,0
15.855171,1.780702,10.089673,0
15.861172,1.738465,10.078020,0
15.867173,1.697231,10.066701,0
15.873175,1.656974,10.055696,0
15.879176,1.617672,10.044986,0
15.885177,1.579303,10.034556,0
15.891178,1.541843,10.024388,0
15.897179,1.505272,10.014467,0
15.903181,1.469569,10.004781,0
15.909182,1.434712,9.995314,0
15.915183,1.400682,9.986055,0
15.921184,1.367459,9.976991,0
15.927185,1.335025,9.968112,0
15.933187,1.303359,9.959407,0
15.939188,1.272445,9.950865,0
15.945189,1.242264,9.942479,0
15.951190,1.212799,9.934238,0
15.957191,1.184032,9.926134,0
15.963193,1.155948,9.918160,0
15.969194,1.128530,9.910309,0
15.975195,1.101763,9.902573,0
15.981196,1.075630,9.894946,0
15.987197,1.050117,9.887422,0
15.993199,1.025210,9.879995,0
15.999200,1.000893,9.872659,0
16.005201,0.977152,9.865410,0
16.011202,0.953975,9.858242,0
16.017203,0.931348,9.851152,0
16.023205,0.909257,9.844134,0
16.029206,0.887691,9.837185,0
16.035207,0.866636,9.830300,0
16.041208,0.846080,9.823478,0
16.047209,0.826012,9.816713,0
16.053211,0.806420,9.810003,0
16.059212,0.787292,9.803345,0
16.065213,0.768618,9.796735,0
16.071214,0.750388,9.790173,0
16.077215,0.732589,9.783654,0
16.083217,0.715213,9.777176,0
16.089218,0.698249,9.770738,0
16.095219,0.681687,9.764337,0
16.101220,0.665518,9.757971,0
16.107221,0.649733,9.751639,0
16.113223,0.634322,9.745338,0
16.119224,0.619276,9.739068,0
16.125225,0.604588,9.732825,0
16.131226,0.590247,9.726610,0
16.137227,0.576247,9.720421,0
16.143229,0.562579,9.714255,0
16.149230,0.549236,9.708113,0
16.155231,0.536208,9.701993,0
16.161232,0.523490,9.695894,0
16.167233,0.511073,9.689815,0
16.173235,0.498951,9.683754,0
16.179236,0.487117,9.677712,0
16.185237,0.475563,9.671687,0
16.191238,0.464283,9.665678,0
16.197239,0.453270,9.659685,0
16.203241,0.442519,9.653706,0
16.209242,0.432023,9.647742,0
16.215243,0.421776,9.641792,0
16.221244,0.411772,9.635855,0
16.227245,0.402005,9.629930,0
16.233247,0.392470,9.624017,0
16.239248,0.383161,9.618115,0
16.245249,0.374073,9.612225,0
16.251250,0.365200,9.606345,0
16.257251,0.356538,9.600475,0
16.263253,0.348081,9.594615,0
16.269254,0.339825,9.588764,0
16.275255,0.331765,9.582922,0
16.281256,0.323896,9.577089,0
16.287257,0.316213,9.571264,0
16.293259,0.308713,9.565448,0
16.299260,0.301391,9.559639,0
16.305261,0.294242,9.553838,0
16.311262,0.287263,9.548044,0
16.317263,0.280449,9.542257,0
16.323265,0.273797,9.536477,0
16.329266,0.267303,9.530704,0
16.335267,0.260963,9.524937,0
16.341268,0.254773,9.519177,0
16.347269,0.248730,9.513422,0
16.353271,0.242831,9.507674,0
16.359272,0.237071,9.501932,0
16.365273,0.231448,9.496195,0
16.371274,0.225958,9.490464,0
16.377275,0.220599,9.484738,0
16.383277,0.215366,9.479017,0
16.389278,0.210258,9.473302,0
16.395279,0.205271,9.467592,0
16.401280,0.200402,9.461886,0
16.407281,0.195649,9.456186,0
16.413283,0.191008,9.450491,0
16.419284,0.186478,9.444800,0
16.425285,0.182055,9.439114,0
16.431286,0.177736,9.433432,0
16.437287,0.173521,9.427755,0
16.443289,0.169405,9.422082,0
16.449290,0.165387,9.416414,0
16.455291,0.161464,9.410750,0
16.461292,0.157634,9.405090,0
16.467293,0.153895,9.399435,0
16.473295,0.150245,9.393783,0
16.479296,0.146681,9.388136,0
16.485297,0.143202,9.382493,0
16.491298,0.139806,9.376853,0
16.497299,0.136490,9.371218,0
16.503301,0.133252,9.365587,0
16.509302,0.130092,9.359960,0
16.515303,0.127006,9.354336,0
16.521304,0.123994,9.348716,0
16.527305,0.121053,9.343101,0
16.533307,0.118181,9.337489,0
16.539308,0.115378,9.331880,0
16.545309,0.112642,9.326276,0
16.551310,0.109970,9.320675,0
16.557311,0.107361,9.315078,0
16.563313,0.104815,9.309484,0
16.569314,0.102329,9.303894,0
16.575315,0.099902,9.298308,0
16.581316,0.097532,9.292726,0
16.587317,0.095219,9.287147,0
16.593319,0.092960,9.281571,0
16.599320,0.090755,9.275999,0
16.605321,0.088603,9.270431,0
16.611322,0.086501,9.264866,0
16.617323,0.084449,9.259305,0
16.623325,0.082446,9.253747,0
16.629326,0.080491,9.248193,0
16.635327,0.078582,9.242642,0
16.641328,0.076718,9.237095,0
16.647329,0.074898,9.231551,0
16.653331,0.073122,9.226010,0
16.659332,0.071387,9.220473,0
16.665333,0.069694,9.214940,0
16.671334,0.068041,9.209410,0
16.677335,0.066427,9.203883,0
16.683337,0.064852,9.198360,0
16.689338,0.063313,9.192840,0
16.695339,0.061812,9.187323,0
16.701340,0.060345,9.181810,0
16.707341,0.058914,9.176301,0
16.713343,0.057517,9.170794,0
16.719344,0.056153,9.165291,0
16.725345,0.054821,9.159792,0
16.731346,0.053520,9.154295,0
16.737347,0.052251,9.148803,0
16.743349,0.051012,9.143313,0
16.749350,0.049802,9.137827,0
16.755351,0.048620,9.132344,0
16.761352,0.047467,9.126864,0
16.767353,0.046341,9.121388,0
16.773355,0.045242,9.115915,0
16.779356,0.044169,9.110446,0
16.785357,0.043121,9.104979,0
16.791358,0.042099,9.099516,0
16.797359,0.041100,9.094057,0
16.803361,0.040125,9.088600,0
16.809362,0.039173,9.083147,0
16.815363,0.038244,9.077698,0
16.821364,0.037337,9.072251,0
16.827365,0.036452,9.066808,0
16.833367,0.035587,9.061368,0
16.839368,0.034743,9.055932,0
16.845369,0.033919,9.050498,0
16.851370,0.033114,9.045068,0
16.857371,0.032329,9.039641,0
16.863373,0.031562,9.034218,0
16.869374,0.030813,9.028798,0
16.875375,0.030083,9.023381,0
16.881376,0.029369,9.017967,0
16.887377,0.028672,9.012557,0
16.893379,0.027992,9.007150,0
16.899380,0.027328,9.001746,0
16.905381,0.026680,8.996345,0
16.911382,0.026047,8.990947,0
16.917383,0.025430,8.985553,0
16.923385,0.024826,8.980162,0
16.929386,0.024238,8.974775,0
16.935387,0.023663,8.969390,0
16.941388,0.023101,8.964009,0
16.947389,0.022553,8.958631,0
16.953391,0.022019,8.953256,0
16.959392,0.021496,8.947885,0
16.965393,0.020986,8.942517,0
16.971394,0.020489,8.937151,0
16.977395,0.020003,8.931790,0
16.983397,0.019528,8.926431,0
16.989398,0.019065,8.921076,0
16.995399,0.018613,8.915723,0
17.001400,0.018171,8.910374,0
17.007401,0.017740,8.905029,0
17.013403,0.017320,8.899686,0
17.019404,0.016909,8.894347,0
17.025405,0.016508,8.889011,0
17.031406,0.016116,8.883678,0
17.037407,0.015734,8.878348,0
17.043409,0.015361,8.873022,0
17.049410,0.014996,8.867698,0
17.055411,0.014641,8.862378,0
17.061412,0.014293,8.857061,0
17.067413,0.013954,8.851747,0
17.073415,0.013623,8.846437,0
17.079416,0.013300,8.841130,0
17.085417,0.012985,8.835825,0
17.091418,0.012677,8.830524,0
17.097419,0.012376,8.825227,0
17.103421,0.012083,8.819932,0
17.109422,0.011796,8.814641,0
17.115423,0.011516,8.809352,0
17.121424,0.011243,8.804067,0
17.127425,0.010976,8.798785,0
17.133427,0.010716,8.793506,0
17.139428,0.010462,8.788231,0
17.145429,0.010214,8.782958,0
17.151430,0.009971,8.777689,0
17.157431,0.009735,8.772423,0
17.163433,0.009504,8.767160,0
17.169434,0.009279,8.761900,0
17.175435,0.009059,8.756644,0
17.181436,0.008844,8.751390,0
17.187437,0.008634,8.746140,0
17.193439,0.008429,8.740893,0
17.199440,0.008229,8.735649,0
17.205441,0.008034,8.730408,0
17.211442,0.007843,8.725170,0
17.217443,0.007657,8.719936,0
17.223445,0.007476,8.714704,0
17.229446,0.007298,8.709476,0
17.235447,0.007125,8.704251,0
17.241448,0.006956,8.699029,0
17.247449,0.006791,8.693810,0
17.253451,0.006630,8.688594,0
17.259452,0.006473,8.683381,0
17.265453,0.006319,8.678172,0
17.271454,0.006170,8.672965,0
17.277455,0.006023,8.667762,0
17.283457,0.005880,8.662562,0
17.289458,0.005741,8.657365,0
17.295459,0.005605,8.652171,0
17.301460,0.005472,8.646980,0
17.307461,0.005342,8.641793,0
17.313463,0.005215,8.636608,0
17.319464,0.005092,8.631427,0
17.325465,0.004971,8.626248,0
17.331466,0.004853,8.621073,0
17.337467,0.004738,8.615901,0
17.343469,0.004625,8.610732,0
17.349470,0.004516,8.605566,0
17.355471,0.004409,8.600403,0
17.361472,0.004304,8.595243,0
17.367473,0.004202,8.590087,0
17.373475,0.004102,8.584933,0
17.379476,0.004005,8.579783,0
17.385477,0.003910,8.574635,0
17.391478,0.003817,8.569491,0
17.397479,0.003727,8.564350,0
17.403481,0.003638,8.559212,0
17.409482,0.003552,8.554077,0
17.415483,0.003468,8.548945,0
17.421484,0.003386,8.543816,0
17.427485,0.003305,8.538690,0
17.433487,0.003227,8.533568,0
17.439488,0.003150,8.528448,0
17.445489,0.003076,8.523331,0
17.451490,0.003003,8.518218,0
17.457491,0.002931,8.513108,0
17.463493,0.002862,8.508000,0
17.469494,0.002794,8.502896,0
17.475495,0.002728,8.497795,0
17.481496,0.002663,8.492696,0
17.487497,0.002600,8.487601,0
17.493499,0.002538,8.482509,0
17.499500,0.002478,8.477420,0
17.505501,0.187968,8.686124,1
17.511502,0.385726,8.903121,1
17.517504,0.578792,9.109151,1
17.523505,0.767280,9.304851,1
17.529506,0.951296,9.490822,1
17.535507,1.130948,9.667629,1
17.541508,1.306339,9.835805,1
17.547510,1.477570,9.995852,1
17.553511,1.644739,10.148242,1
17.559512,1.807943,10.293421,1
17.565513,1.967277,10.431807,1
17.571514,2.122830,10.563795,1
17.577516,2.274695,10.689757,1
17.583517,2.422957,10.810042,1
17.589518,2.567703,10.924981,1
17.595519,2.709015,11.034883,1
17.601520,2.846976,11.140042,1
17.607522,2.981664,11.240732,1
17.613523,3.113158,11.337213,1
17.619524,3.241533,11.429729,1
17.625525,3.366863,11.518510,1
17.631526,3.489220,11.603772,1
17.637528,3.608675,11.685719,1
17.643529,3.725296,11.764544,1
17.649530,3.839152,11.840427,1
17.655531,3.950307,11.913539,1
17.661532,4.058825,11.984041,1
17.667534,4.164770,12.052082,1
17.673535,4.268202,12.117806,1
17.679536,4.369180,12.181346,1
17.685537,4.467763,12.242829,1
17.691538,4.564008,12.302374,1
17.697540,4.657970,12.360092,1
17.703541,4.749704,12.416089,1
17.709542,4.839261,12.470464,1
17.715543,4.926695,12.523311,1
17.721544,5.012054,12.574717,1
17.727546,5.095389,12.624766,1
17.733547,5.176748,12.673536,1
17.739548,5.256176,12.721100,1
17.745549,5.333721,12.767527,1
17.751550,5.409426,12.812883,1
17.757552,5.483336,12.857229,1
17.763553,5.555492,12.900623,1
17.769554,5.625937,12.943120,1
17.775555,5.694712,12.984770,1
17.781556,5.761855,13.025622,1
17.787558,5.827405,13.065722,1
17.793559,5.891401,13.105112,1
17.799560,5.953878,13.143832,1
17.805561,6.014874,13.181922,1
17.811562,6.074423,13.219416,1
17.817564,6.132560,13.256349,1
17.823565,6.189318,13.292751,1
17.829566,6.244729,13.328653,1
17.835567,6.298826,13.364083,1
17.841568,6.351640,13.399068,1
17.847570,6.403202,13.433633,1
17.853571,6.453540,13.467800,1
17.859572,6.502684,13.501593,1
17.865573,6.550663,13.535032,1
17.871574,6.597504,13.568136,1
17.877576,6.643233,13.600925,1
17.883577,6.687878,13.633416,1
17.889578,6.731464,13.665624,1
17.895579,6.774017,13.697566,1
17.901580,6.815560,13.729256,1
17.907582,6.856117,13.760708,1
17.913583,6.895713,13.791935,1
17.919584,6.934369,13.822948,1
17.925585,6.972109,13.853760,1
17.931586,7.008953,13.884381,1
17.937588,7.044924,13.914821,1
17.943589,7.080041,13.945089,1
17.949590,7.114326,13.975196,1
17.955591,7.147797,14.005149,1
17.961592,7.180474,14.034956,1
17.967594,7.212376,14.064626,1
17.973595,7.243522,14.094164,1
17.979596,7.273929,14.123577,1
17.985597,7.303614,14.152873,1
17.991598,7.332596,14.182056,1
17.997600,7.360890,14.211133,1
18.003601,7.266601,14.099040,0
18.009602,7.094245,13.902225,0
18.015603,6.925977,13.716499,0
18.021604,6.761700,13.541217,0
18.027606,6.601319,13.375770,0
18.033607,6.444743,13.219586,0
18.039608,6.291880,13.072125,0
18.045609,6.142643,12.932880,0
18.051610,5.996946,12.801373,0
18.057612,5.854704,12.677152,0
18.063613,5.715837,12.559794,0
18.069614,5.580263,12.448899,0
18.075615,5.447905,12.344091,0
18.081616,5.318686,12.245016,0
18.087618,5.192532,12.151339,0
18.093619,5.069371,12.062747,0
18.099620,4.949130,11.978944,0
18.105621,4.831742,11.899651,0
18.111622,4.717138,11.824605,0
18.117624,4.605252,11.753560,0
18.123625,4.496020,11.686282,0
18.129626,4.389379,11.622553,0
18.135627,4.285268,11.562166,0
18.141628,4.183626,11.504926,0
18.147630,4.084394,11.450650,0
18.153631,3.987517,11.399166,0
18.159632,3.892937,11.350312,0
18.165633,3.800600,11.303935,0
18.171634,3.710454,11.259889,0
18.177636,3.622446,11.218041,0
18.183637,3.536525,11.178262,0
18.189638,3.452642,11.140432,0
18.195639,3.370749,11.104437,0
18.201640,3.290799,11.070172,0
18.207642,3.212744,11.037534,0
18.213643,3.136541,11.006431,0
18.219644,3.062146,10.976772,0
18.225645,2.989515,10.948473,0
18.231646,2.918606,10.921457,0
18.237648,2.849380,10.895647,0
18.243649,2.781796,10.870975,0
18.249650,2.715814,10.847374,0
18.255651,2.651398,10.824782,0
18.261652,2.588510,10.803141,0
18.267654,2.527113,10.782394,0
18.273655,2.467172,10.762491,0
18.279656,2.408653,10.743382,0
18.285657,2.351523,10.725022,0
18.291658,2.295747,10.707367,0
18.297660,2.241294,10.690376,0
18.303661,2.188133,10.674011,0
18.309662,2.136233,10.658235,0
18.315663,2.085563,10.643014,0
18.321664,2.036096,10.628317,0
18.327666,1.987802,10.614113,0
18.333667,1.940653,10.600373,0
18.339668,1.894623,10.587071,0
18.345669,1.849684,10.574181,0
18.351670,1.805812,10.561680,0
18.357672,1.762980,10.549545,0
18.363673,1.721164,10.537755,0
18.369674,1.680339,10.526290,0
18.375675,1.640484,10.515131,0
18.381676,1.601573,10.504261,0
18.387678,1.563585,10.493664,0
18.393679,1.526499,10.483323,0
18.399680,1.490292,10.473224,0
18.405681,1.454943,10.463353,0
18.411682,1.420434,10.453697,0
18.417684,1.386742,10.444243,0
18.423685,1.353850,10.434980,0
18.429686,1.321738,10.425898,0
18.435687,1.290388,10.416985,0
18.441688,1.259781,10.408233,0
18.447690,1.229901,10.399631,0
18.453691,1.200729,10.391172,0
18.459692,1.172249,10.382848,0
18.465693,1.144444,10.374650,0
18.471694,1.117299,10.366571,0
18.477696,1.090798,10.358606,0
18.483697,1.064925,10.350747,0
18.489698,1.039666,10.342988,0
18.495699,1.015006,10.335325,0
18.501700,0.990932,10.327751,0
18.507702,0.967428,10.320261,0
18.513703,0.944481,10.312852,0
18.519704,0.922079,10.305517,0
18.525705,0.900208,10.298254,0
18.531706,0.878856,10.291058,0
18.537708,0.858011,10.283926,0
18.543709,0.837660,10.276854,0
18.549710,0.817791,10.269839,0
18.555711,0.798394,10.262877,0
18.561712,0.779457,10.255966,0
18.567714,0.760969,10.249104,0
18.573715,0.742920,10.242286,0
18.579716,0.725298,10.235512,0
18.585717,0.708095,10.228779,0
18.591718,0.691300,10.222084,0
18.597720,0.674903,10.215425,0
18.603721,0.658895,10.208801,0
18.609722,0.643266,10.202210,0
18.615723,0.628009,10.195651,0
18.621724,0.613113,10.189120,0
18.627726,0.598571,10.182618,0
18.633727,0.584373,10.176142,0
18.639728,0.570512,10.169691,0
18.645729,0.556981,10.163265,0
18.651730,0.543770,10.156861,0
18.657732,0.530872,10.150479,0
18.663733,0.518280,10.144118,0
18.669734,0.505987,10.137776,0
18.675735,0.493986,10.131453,0
18.681736,0.482269,10.125148,0
18.687738,0.470830,10.118860,0
18.693739,0.459662,10.112588,0
18.699740,0.448759,10.106331,0
18.705741,0.438115,10.100089,0
18.711742,0.427724,10.093862,0
18.717744,0.417579,10.087648,0
18.723745,0.407674,10.081447,0
18.729746,0.398004,10.075258,0
18.735747,0.388564,10.069081,0
18.741748,0.379348,10.062916,0
18.747750,0.370350,10.056761,0
18.753751,0.361566,10.050617,0
18.759752,0.352990,10.044484,0
18.765753,0.344617,10.038360,0
18.771754,0.336443,10.032245,0
18.777756,0.328463,10.026139,0
18.783757,0.320672,10.020042,0
18.789758,0.313066,10.013954,0
18.795759,0.305641,10.007874,0
18.801760,0.298391,10.001801,0
18.807762,0.291314,9.995736,0
18.813763,0.284404,9.989679,0
18.819764,0.277658,9.983629,0
18.825765,0.271072,9.977585,0
18.831766,0.264643,9.971549,0
18.837768,0.258366,9.965519,0
18.843769,0.252238,9.959495,0
18.849770,0.246255,9.953478,0
18.855771,0.240414,9.947466,0
18.861772,0.234712,9.941461,0
18.867774,0.229144,9.935461,0
18.873775,0.223709,9.929467,0
18.879776,0.218403,9.923479,0
18.885777,0.213223,9.917496,0
18.891778,0.208165,9.911518,0
18.897780,0.203228,9.905546,0
18.903781,0.198408,9.899578,0
18.909782,0.193702,9.893616,0
18.915783,0.189107,9.887659,0
18.921784,0.184622,9.881706,0
18.927786,0.180243,9.875758,0
18.933787,0.175968,9.869815,0
18.939788,0.171794,9.863877,0
18.945789,0.167719,9.857943,0
18.951790,0.163741,9.852013,0
18.957792,0.159857,9.846088,0
18.963793,0.156066,9.840168,0
18.969794,0.152364,9.834252,0
18.975795,0.148750,9.828340,0
18.981796,0.145222,9.822432,0
18.987798,0.141777,9.816528,0
18.993799,0.138414,9.810629,0
18.999800,0.135131,9.804734,0
19.005801,0.131926,9.798843,0
19.011802,0.128797,9.792956,0
19.017804,0.125742,9.787073,0
19.023805,0.122760,9.781193,0
19.029806,0.119848,9.775318,0
19.035807,0.117005,9.769447,0
19.041808,0.114230,9.763580,0
19.047810,0.111521,9.757716,0
19.053811,0.108875,9.751857,0
19.059812,0.106293,9.746001,0
19.065813,0.103772,9.740149,0
19.071814,0.101310,9.734301,0
19.077816,0.098907,9.728457,0
19.083817,0.096561,9.722616,0
19.089818,0.094271,9.716780,0
19.095819,0.092035,9.710946,0
19.101820,0.089852,9.705117,0
19.107822,0.087721,9.699291,0
19.113823,0.085640,9.693469,0
19.119824,0.083609,9.687651,0
19.125825,0.081626,9.681836,0
19.131826,0.079690,9.676025,0
19.137828,0.077800,9.670218,0
19.143829,0.075954,9.664414,0
19.149830,0.074153,9.658614,0
19.155831,0.072394,9.652817,0
19.161832,0.070677,9.647024,0
19.167834,0.069000,9.641235,0
19.173835,0.067364,9.635449,0
19.179836,0.065766,9.629667,0
19.185837,0.064206,9.623888,0
19.191838,0.062683,9.618113,0
19.197840,0.061196,9.612342,0
19.203841,0.059745,9.606573,0
19.209842,0.058328,9.600809,0
19.215843,0.056944,9.595048,0
19.221844,0.055594,9.589290,0
19.227846,0.054275,9.583537,0
19.233847,0.052988,9.577786,0
19.239848,0.051731,9.572039,0
19.245849,0.050504,9.566296,0
19.251850,0.049306,9.560556,0
19.257852,0.048136,9.554819,0
19.263853,0.046995,9.549086,0
19.269854,0.045880,9.543357,0
19.275855,0.044792,9.537631,0
19.281856,0.043729,9.531908,0
19.287858,0.042692,9.526189,0
19.293859,0.041680,9.520473,0
19.299860,0.040691,9.514761,0
19.305861,0.039726,9.509052,0
19.311862,0.038784,9.503347,0
19.317864,0.037864,9.497645,0
19.323865,0.036966,9.491947,0
19.329866,0.036089,9.486252,0
19.335867,0.035233,9.480561,0
19.341868,0.034397,9.474872,0
19.347870,0.033581,9.469188,0
19.353871,0.032785,9.463507,0
19.359872,0.032007,9.457829,0
19.365873,0.031248,9.452154,0
19.371874,0.030507,9.446483,0
19.377876,0.029783,9.440816,0
19.383877,0.029077,9.435152,0
19.389878,0.028387,9.429491,0
19.395879,0.027714,9.423834,0
19.401880,0.027056,9.418180,0
19.407882,0.026415,9.412529,0
19.413883,0.025788,9.406882,0
19.419884,0.025176,9.401239,0
19.425885,0.024579,9.395598,0
19.431886,0.023996,9.389961,0
19.437888,0.023427,9.384328,0
19.443889,0.022872,9.378698,0
19.449890,0.022329,9.373071,0
19.455891,0.021799,9.367448,0
19.461892,0.021282,9.361828,0
19.467894,0.020778,9.356211,0
19.473895,0.020285,9.350598,0
19.479896,0.019804,9.344988,0
19.485897,0.019334,9.339381,0
19.491898,0.018875,9.333778,0
19.497900,0.018428,9.328178,0
19.503901,0.017990,9.322582,0
19.509902,0.017564,9.316989,0
19.515903,0.017147,9.311399,0
19.521904,0.016740,9.305813,0
19.527906,0.016343,9.300230,0
19.533907,0.015956,9.294650,0
19.539908,0.015577,9.289074,0
19.545909,0.015208,9.283501,0
19.551910,0.014847,9.277931,0
19.557912,0.014495,9.272365,0
19.563913,0.014151,9.266802,0
19.569914,0.013815,9.261243,0
19.575915,0.013488,9.255687,0
19.581916,0.013168,9.250134,0
19.587918,0.012856,9.244584,0
19.593919,0.012551,9.239038,0
19.599920,0.012253,9.233495,0
19.605921,0.011962,9.227955,0
19.611922,0.011679,9.222419,0
19.617924,0.011402,9.216886,0
19.623925,0.011131,9.211357,0
19.629926,0.010867,9.205830,0
19.635927,0.010609,9.200307,0
19.641928,0.010358,9.194788,0
19.647930,0.010112,9.189271,0
19.653931,0.009872,9.183758,0
