t_s,sigma_norm,eps_single_pct,eps_mod_pct,eps_mod_fast_pct,eps_mod_slow_pct
2.401201,0.0,0.003671,2.292015,0.000000,2.292015
2.403702,0.0,0.003635,2.291442,0.000000,2.291442
2.406203,0.0,0.003599,2.290869,0.000000,2.290869
2.408704,0.0,0.003563,2.290296,0.000000,2.290296
2.411206,0.0,0.003527,2.289723,0.000000,2.289723
2.413707,0.0,0.003492,2.289151,0.000000,2.289151
2.416208,0.0,0.003458,2.288578,0.000000,2.288578
2.418709,0.0,0.003423,2.288006,0.000000,2.288006
2.421211,0.0,0.003389,2.287434,0.000000,2.287433
2.423712,0.0,0.003355,2.286861,0.000000,2.286861
2.426213,0.0,0.003322,2.286289,0.000000,2.286289
2.428714,0.0,0.003289,2.285718,0.000000,2.285718
2.431216,0.0,0.003256,2.285146,0.000000,2.285146
2.433717,0.0,0.003224,2.284575,0.000000,2.284575
2.436218,0.0,0.003192,2.284003,0.000000,2.284003
2.438719,0.0,0.003160,2.283432,0.000000,2.283432
2.441221,0.0,0.003128,2.282861,0.000000,2.282861
2.443722,0.0,0.003097,2.282290,0.000000,2.282290
2.446223,0.0,0.003066,2.281719,0.000000,2.281719
2.448724,0.0,0.003036,2.281149,0.000000,2.281149
2.451226,0.0,0.003006,2.280578,0.000000,2.280578
2.453727,0.0,0.002976,2.280008,0.000000,2.280008
2.456228,0.0,0.002946,2.279437,0.000000,2.279437
2.458729,0.0,0.002917,2.278867,0.000000,2.278867
2.461231,0.0,0.002888,2.278297,0.000000,2.278297
2.463732,0.0,0.002859,2.277728,0.000000,2.277728
2.466233,0.0,0.002831,2.277158,0.000000,2.277158
2.468734,0.0,0.002802,2.276589,0.000000,2.276589
2.471236,0.0,0.002774,2.276019,0.000000,2.276019
2.473737,0.0,0.002747,2.275450,0.000000,2.275450
2.476238,0.0,0.002720,2.274881,0.000000,2.274881
2.478739,0.0,0.002692,2.274312,0.000000,2.274312
2.481241,0.0,0.002666,2.273743,0.000000,2.273743
2.483742,0.0,0.002639,2.273175,0.000000,2.273175
2.486243,0.0,0.002613,2.272606,0.000000,2.272606
2.488744,0.0,0.002587,2.272038,0.000000,2.272038
2.491246,0.0,0.002561,2.271469,0.000000,2.271469
2.493747,0.0,0.002536,2.270901,0.000000,2.270901
2.496248,0.0,0.002510,2.270333,0.000000,2.270333
2.498749,0.0,0.002485,2.269766,0.000000,2.269766
2.501251,0.0,0.002461,2.269198,0.000000,2.269198
2.503752,0.0,0.002436,2.268630,0.000000,2.268630
2.506253,0.0,0.002412,2.268063,0.000000,2.268063
2.508754,0.0,0.002388,2.267496,0.000000,2.267496
2.511256,0.0,0.002364,2.266929,0.000000,2.266929
2.513757,0.0,0.002341,2.266362,0.000000,2.266362
2.516258,0.0,0.002317,2.265795,0.000000,2.265795
2.518759,0.0,0.002294,2.265228,0.000000,2.265228
2.521261,0.0,0.002271,2.264662,0.000000,2.264662
2.523762,0.0,0.002249,2.264095,0.000000,2.264095
2.526263,0.0,0.002226,2.263529,0.000000,2.263529
2.528764,0.0,0.002204,2.262963,0.000000,2.262963
2.531266,0.0,0.002182,2.262397,0.000000,2.262397
2.533767,0.0,0.002160,2.261831,0.000000,2.261831
2.536268,0.0,0.002139,2.261266,0.000000,2.261266
2.538769,0.0,0.002118,2.260700,0.000000,2.260700
2.541271,0.0,0.002097,2.260135,0.000000,2.260135
2.543772,0.0,0.002076,2.259570,0.000000,2.259570
2.546273,0.0,0.002055,2.259004,0.000000,2.259004
2.548774,0.0,0.002035,2.258439,0.000000,2.258439
2.551276,0.0,0.002014,2.257875,0.000000,2.257875
2.553777,0.0,0.001994,2.257310,0.000000,2.257310
2.556278,0.0,0.001974,2.256745,0.000000,2.256745
2.558779,0.0,0.001955,2.256181,0.000000,2.256181
2.561281,0.0,0.001935,2.255617,0.000000,2.255617
2.563782,0.0,0.001916,2.255053,0.000000,2.255053
2.566283,0.0,0.001897,2.254489,0.000000,2.254489
2.568784,0.0,0.001878,2.253925,0.000000,2.253925
2.571286,0.0,0.001859,2.253361,0.000000,2.253361
2.573787,0.0,0.001841,2.252798,0.000000,2.252798
2.576288,0.0,0.001823,2.252234,0.000000,2.252234
2.578789,0.0,0.001804,2.251671,0.000000,2.251671
2.581291,0.0,0.001786,2.251108,0.000000,2.251108
2.583792,0.0,0.001769,2.250545,0.000000,2.250545
2.586293,0.0,0.001751,2.249982,0.000000,2.249982
2.588794,0.0,0.001734,2.249419,0.000000,2.249419
2.591296,0.0,0.001716,2.248857,0.000000,2.248857
2.593797,0.0,0.001699,2.248294,0.000000,2.248294
2.596298,0.0,0.001682,2.247732,0.000000,2.247732
2.598799,0.0,0.001666,2.247170,0.000000,2.247170
2.601301,0.0,0.001649,2.246608,0.000000,2.246608
2.603802,0.0,0.001633,2.246046,0.000000,2.246046
2.606303,0.0,0.001616,2.245484,0.000000,2.245484
2.608804,0.0,0.001600,2.244923,0.000000,2.244923
2.611306,0.0,0.001584,2.244361,0.000000,2.244361
2.613807,0.0,0.001569,2.243800,0.000000,2.243800
2.616308,0.0,0.001553,2.243239,0.000000,2.243239
2.618809,0.0,0.001538,2.242678,0.000000,2.242678
2.621311,0.0,0.001522,2.242117,0.000000,2.242117
2.623812,0.0,0.001507,2.241556,0.000000,2.241556
2.626313,0.0,0.001492,2.240996,0.000000,2.240995
2.628814,0.0,0.001477,2.240435,0.000000,2.240435
2.631316,0.0,0.001462,2.239875,0.000000,2.239875
2.633817,0.0,0.001448,2.239315,0.000000,2.239315
2.636318,0.0,0.001434,2.238755,0.000000,2.238755
2.638819,0.0,0.001419,2.238195,0.000000,2.238195
2.641321,0.0,0.001405,2.237635,0.000000,2.237635
2.643822,0.0,0.001391,2.237075,0.000000,2.237075
2.646323,0.0,0.001377,2.236516,0.000000,2.236516
2.648824,0.0,0.001364,2.235956,0.000000,2.235956
2.651326,0.0,0.001350,2.235397,0.000000,2.235397
2.653827,0.0,0.001337,2.234838,0.000000,2.234838
2.656328,0.0,0.001323,2.234279,0.000000,2.234279
2.658829,0.0,0.001310,2.233720,0.000000,2.233720
2.661331,0.0,0.001297,2.233162,0.000000,2.233162
2.663832,0.0,0.001284,2.232603,0.000000,2.232603
2.666333,0.0,0.001271,2.232045,0.000000,2.232045
2.668834,0.0,0.001259,2.231487,0.000000,2.231487
2.671336,0.0,0.001246,2.230929,0.000000,2.230929
2.673837,0.0,0.001234,2.230371,0.000000,2.230371
2.676338,0.0,0.001221,2.229813,0.000000,2.229813
2.678839,0.0,0.001209,2.229255,0.000000,2.229255
2.681341,0.0,0.001197,2.228698,0.000000,2.228698
2.683842,0.0,0.001185,2.228140,0.000000,2.228140
2.686343,0.0,0.001174,2.227583,0.000000,2.227583
2.688844,0.0,0.001162,2.227026,0.000000,2.227026
2.691346,0.0,0.001150,2.226469,0.000000,2.226469
2.693847,0.0,0.001139,2.225912,0.000000,2.225912
2.696348,0.0,0.001128,2.225356,0.000000,2.225356
2.698849,0.0,0.001116,2.224799,0.000000,2.224799
2.701351,0.0,0.001105,2.224243,0.000000,2.224243
2.703852,0.0,0.001094,2.223686,0.000000,2.223686
2.706353,0.0,0.001083,2.223130,0.000000,2.223130
2.708854,0.0,0.001072,2.222574,0.000000,2.222574
2.711356,0.0,0.001062,2.222018,0.000000,2.222018
2.713857,0.0,0.001051,2.221463,0.000000,2.221463
2.716358,0.0,0.001041,2.220907,0.000000,2.220907
2.718859,0.0,0.001030,2.220352,0.000000,2.220352
2.721361,0.0,0.001020,2.219796,0.000000,2.219796
2.723862,0.0,0.001010,2.219241,0.000000,2.219241
2.726363,0.0,0.001000,2.218686,0.000000,2.218686
2.728864,0.0,0.000990,2.218131,0.000000,2.218131
2.731366,0.0,0.000980,2.217577,0.000000,2.217577
2.733867,0.0,0.000970,2.217022,0.000000,2.217022
2.736368,0.0,0.000961,2.216467,0.000000,2.216467
2.738869,0.0,0.000951,2.215913,0.000000,2.215913
2.741371,0.0,0.000942,2.215359,0.000000,2.215359
2.743872,0.0,0.000932,2.214805,0.000000,2.214805
2.746373,0.0,0.000923,2.214251,0.000000,2.214251
2.748874,0.0,0.000914,2.213697,0.000000,2.213697
2.751376,0.0,0.000905,2.213144,0.000000,2.213144
2.753877,0.0,0.000896,2.212590,0.000000,2.212590
2.756378,0.0,0.000887,2.212037,0.000000,2.212037
2.758879,0.0,0.000878,2.211484,0.000000,2.211484
2.761381,0.0,0.000869,2.210930,0.000000,2.210930
2.763882,0.0,0.000861,2.210377,0.000000,2.210377
2.766383,0.0,0.000852,2.209825,0.000000,2.209825
2.768884,0.0,0.000844,2.209272,0.000000,2.209272
2.771386,0.0,0.000835,2.208719,0.000000,2.208719
2.773887,0.0,0.000827,2.208167,0.000000,2.208167
2.776388,0.0,0.000819,2.207615,0.000000,2.207615
2.778889,0.0,0.000810,2.207063,0.000000,2.207063
2.781391,0.0,0.000802,2.206511,0.000000,2.206511
2.783892,0.0,0.000794,2.205959,0.000000,2.205959
2.786393,0.0,0.000786,2.205407,0.000000,2.205407
2.788894,0.0,0.000779,2.204856,0.000000,2.204856
2.791396,0.0,0.000771,2.204304,0.000000,2.204304
2.793897,0.0,0.000763,2.203753,0.000000,2.203753
2.796398,0.0,0.000756,2.203202,0.000000,2.203202
2.798899,0.0,0.000748,2.202651,0.000000,2.202651
2.801401,0.0,0.000741,2.202100,0.000000,2.202100
2.803902,0.0,0.000733,2.201549,0.000000,2.201549
2.806403,0.0,0.000726,2.200999,0.000000,2.200999
2.808904,0.0,0.000719,2.200448,0.000000,2.200448
2.811406,0.0,0.000712,2.199898,0.000000,2.199898
2.813907,0.0,0.000705,2.199348,0.000000,2.199348
2.816408,0.0,0.000698,2.198798,0.000000,2.198798
2.818909,0.0,0.000691,2.198248,0.000000,2.198248
2.821411,0.0,0.000684,2.197698,0.000000,2.197698
2.823912,0.0,0.000677,2.197148,0.000000,2.197148
2.826413,0.0,0.000670,2.196599,0.000000,2.196599
2.828914,0.0,0.000663,2.196049,0.000000,2.196049
2.831416,0.0,0.000657,2.195500,0.000000,2.195500
2.833917,0.0,0.000650,2.194951,0.000000,2.194951
2.836418,0.0,0.000644,2.194402,0.000000,2.194402
2.838919,0.0,0.000637,2.193853,0.000000,2.193853
2.841421,0.0,0.000631,2.193305,0.000000,2.193305
2.843922,0.0,0.000625,2.192756,0.000000,2.192756
2.846423,0.0,0.000619,2.192208,0.000000,2.192208
2.848924,0.0,0.000612,2.191660,0.000000,2.191660
2.851426,0.0,0.000606,2.191111,0.000000,2.191111
2.853927,0.0,0.000600,2.190563,0.000000,2.190563
2.856428,0.0,0.000594,2.190016,0.000000,2.190016
2.858929,0.0,0.000588,2.189468,0.000000,2.189468
2.861431,0.0,0.000583,2.188920,0.000000,2.188920
2.863932,0.0,0.000577,2.188373,0.000000,2.188373
2.866433,0.0,0.000571,2.187826,0.000000,2.187826
2.868934,0.0,0.000565,2.187278,0.000000,2.187278
2.871436,0.0,0.000560,2.186731,0.000000,2.186731
2.873937,0.0,0.000554,2.186185,0.000000,2.186185
2.876438,0.0,0.000549,2.185638,0.000000,2.185638
2.878939,0.0,0.000543,2.185091,0.000000,2.185091
2.881441,0.0,0.000538,2.184545,0.000000,2.184545
2.883942,0.0,0.000532,2.183998,0.000000,2.183998
2.886443,0.0,0.000527,2.183452,0.000000,2.183452
2.888944,0.0,0.000522,2.182906,0.000000,2.182906
2.891446,0.0,0.000517,2.182360,0.000000,2.182360
2.893947,0.0,0.000512,2.181814,0.000000,2.181814
2.896448,0.0,0.000506,2.181269,0.000000,2.181269
2.898949,0.0,0.000501,2.180723,0.000000,2.180723
2.901451,0.0,0.000496,2.180178,0.000000,2.180178
2.903952,0.0,0.000491,2.179633,0.000000,2.179633
2.906453,0.0,0.000487,2.179087,0.000000,2.179087
2.908954,0.0,0.000482,2.178542,0.000000,2.178542
2.911456,0.0,0.000477,2.177998,0.000000,2.177998
2.913957,0.0,0.000472,2.177453,0.000000,2.177453
2.916458,0.0,0.000467,2.176908,0.000000,2.176908
2.918959,0.0,0.000463,2.176364,0.000000,2.176364
2.921461,0.0,0.000458,2.175820,0.000000,2.175820
2.923962,0.0,0.000454,2.175275,0.000000,2.175275
2.926463,0.0,0.000449,2.174731,0.000000,2.174731
2.928964,0.0,0.000445,2.174188,0.000000,2.174188
2.931466,0.0,0.000440,2.173644,0.000000,2.173644
2.933967,0.0,0.000436,2.173100,0.000000,2.173100
2.936468,0.0,0.000432,2.172557,0.000000,2.172557
2.938969,0.0,0.000427,2.172013,0.000000,2.172013
2.941471,0.0,0.000423,2.171470,0.000000,2.171470
2.943972,0.0,0.000419,2.170927,0.000000,2.170927
2.946473,0.0,0.000415,2.170384,0.000000,2.170384
2.948974,0.0,0.000410,2.169841,0.000000,2.169841
2.951476,0.0,0.000406,2.169299,0.000000,2.169299
2.953977,0.0,0.000402,2.168756,0.000000,2.168756
2.956478,0.0,0.000398,2.168214,0.000000,2.168214
2.958979,0.0,0.000394,2.167672,0.000000,2.167672
2.961481,0.0,0.000390,2.167129,0.000000,2.167129
2.963982,0.0,0.000387,2.166587,0.000000,2.166587
2.966483,0.0,0.000383,2.166046,0.000000,2.166046
2.968984,0.0,0.000379,2.165504,0.000000,2.165504
2.971486,0.0,0.000375,2.164962,0.000000,2.164962
2.973987,0.0,0.000371,2.164421,0.000000,2.164421
2.976488,0.0,0.000368,2.163880,0.000000,2.163880
2.978989,0.0,0.000364,2.163338,0.000000,2.163338
2.981491,0.0,0.000360,2.162797,0.000000,2.162797
2.983992,0.0,0.000357,2.162256,0.000000,2.162256
2.986493,0.0,0.000353,2.161716,0.000000,2.161716
2.988994,0.0,0.000350,2.161175,0.000000,2.161175
2.991496,0.0,0.000346,2.160634,0.000000,2.160634
2.993997,0.0,0.000343,2.160094,0.000000,2.160094
2.996498,0.0,0.000339,2.159554,0.000000,2.159554
2.998999,0.0,0.000336,2.159014,0.000000,2.159014
3.001501,0.0,0.000333,2.158474,0.000000,2.158474
3.004002,0.0,0.000329,2.157934,0.000000,2.157934
3.006503,0.0,0.000326,2.157394,0.000000,2.157394
3.009005,0.0,0.000323,2.156855,0.000000,2.156855
3.011506,0.0,0.000320,2.156315,0.000000,2.156315
3.014007,0.0,0.000316,2.155776,0.000000,2.155776
3.016508,0.0,0.000313,2.155237,0.000000,2.155237
3.019010,0.0,0.000310,2.154698,0.000000,2.154698
3.021511,0.0,0.000307,2.154159,0.000000,2.154159
3.024012,0.0,0.000304,2.153620,0.000000,2.153620
3.026513,0.0,0.000301,2.153082,0.000000,2.153082
3.029015,0.0,0.000298,2.152543,0.000000,2.152543
3.031516,0.0,0.000295,2.152005,0.000000,2.152005
3.034017,0.0,0.000292,2.151467,0.000000,2.151467
3.036518,0.0,0.000289,2.150929,0.000000,2.150929
3.039020,0.0,0.000286,2.150391,0.000000,2.150391
3.041521,0.0,0.000283,2.149853,0.000000,2.149853
3.044022,0.0,0.000281,2.149315,0.000000,2.149315
3.046523,0.0,0.000278,2.148778,0.000000,2.148778
3.049025,0.0,0.000275,2.148240,0.000000,2.148240
3.051526,0.0,0.000272,2.147703,0.000000,2.147703
3.054027,0.0,0.000270,2.147166,0.000000,2.147166
3.056528,0.0,0.000267,2.146629,0.000000,2.146629
3.059030,0.0,0.000264,2.146092,0.000000,2.146092
3.061531,0.0,0.000262,2.145555,0.000000,2.145555
3.064032,0.0,0.000259,2.145019,0.000000,2.145019
3.066533,0.0,0.000256,2.144482,0.000000,2.144482
3.069035,0.0,0.000254,2.143946,0.000000,2.143946
3.071536,0.0,0.000251,2.143410,0.000000,2.143410
3.074037,0.0,0.000249,2.142874,0.000000,2.142874
3.076538,0.0,0.000246,2.142338,0.000000,2.142338
3.079040,0.0,0.000244,2.141802,0.000000,2.141802
3.081541,0.0,0.000242,2.141266,0.000000,2.141266
3.084042,0.0,0.000239,2.140731,0.000000,2.140731
3.086543,0.0,0.000237,2.140195,0.000000,2.140195
3.089045,0.0,0.000234,2.139660,0.000000,2.139660
3.091546,0.0,0.000232,2.139125,0.000000,2.139125
3.094047,0.0,0.000230,2.138590,0.000000,2.138590
3.096548,0.0,0.000227,2.138055,0.000000,2.138055
3.099050,0.0,0.000225,2.137521,0.000000,2.137521
3.101551,0.0,0.000223,2.136986,0.000000,2.136986
3.104052,0.0,0.000221,2.136452,0.000000,2.136452
3.106553,0.0,0.000219,2.135917,0.000000,2.135917
3.109055,0.0,0.000216,2.135383,0.000000,2.135383
3.111556,0.0,0.000214,2.134849,0.000000,2.134849
3.114057,0.0,0.000212,2.134315,0.000000,2.134315
3.116558,0.0,0.000210,2.133781,0.000000,2.133781
3.119060,0.0,0.000208,2.133248,0.000000,2.133248
3.121561,0.0,0.000206,2.132714,0.000000,2.132714
3.124062,0.0,0.000204,2.132181,0.000000,2.132181
3.126563,0.0,0.000202,2.131648,0.000000,2.131648
3.129065,0.0,0.000200,2.131114,0.000000,2.131114
3.131566,0.0,0.000198,2.130581,0.000000,2.130581
3.134067,0.0,0.000196,2.130049,0.000000,2.130049
3.136568,0.0,0.000194,2.129516,0.000000,2.129516
3.139070,0.0,0.000192,2.128983,0.000000,2.128983
3.141571,0.0,0.000190,2.128451,0.000000,2.128451
3.144072,0.0,0.000188,2.127919,0.000000,2.127919
3.146573,0.0,0.000186,2.127386,0.000000,2.127386
3.149075,0.0,0.000184,2.126854,0.000000,2.126854
3.151576,0.0,0.000183,2.126322,0.000000,2.126322
3.154077,0.0,0.000181,2.125791,0.000000,2.125791
3.156578,0.0,0.000179,2.125259,0.000000,2.125259
3.159080,0.0,0.000177,2.124727,0.000000,2.124727
3.161581,0.0,0.000175,2.124196,0.000000,2.124196
3.164082,0.0,0.000174,2.123665,0.000000,2.123665
3.166583,0.0,0.000172,2.123134,0.000000,2.123134
3.169085,0.0,0.000170,2.122603,0.000000,2.122603
3.171586,0.0,0.000168,2.122072,0.000000,2.122072
3.174087,0.0,0.000167,2.121541,0.000000,2.121541
3.176588,0.0,0.000165,2.121011,0.000000,2.121011
3.179090,0.0,0.000163,2.120480,0.000000,2.120480
3.181591,0.0,0.000162,2.119950,0.000000,2.119950
3.184092,0.0,0.000160,2.119420,0.000000,2.119420
3.186593,0.0,0.000159,2.118890,0.000000,2.118890
3.189095,0.0,0.000157,2.118360,0.000000,2.118360
3.191596,0.0,0.000156,2.117830,0.000000,2.117830
3.194097,0.0,0.000154,2.117300,0.000000,2.117300
