t_s,eps_uniaxial_pct,eps_biaxial_pct,Dx_uni_um,Dy_uni_um,Dx_bi_um,Dy_bi_um,sigma_on
17.357893,8.598320,13.528024,182.8034,208.5983,172.9440,227.0560,0
17.362894,8.594022,13.521261,182.8120,208.5940,172.9575,227.0425,0
17.367895,8.589725,13.514501,182.8205,208.5897,172.9710,227.0290,0
17.372895,8.585431,13.507744,182.8291,208.5854,172.9845,227.0155,0
17.377896,8.581138,13.500991,182.8377,208.5811,172.9980,227.0020,0
17.382897,8.576848,13.494241,182.8463,208.5768,173.0115,226.9885,0
17.387898,8.572560,13.487494,182.8549,208.5726,173.0250,226.9750,0
17.392899,8.568274,13.480751,182.8635,208.5683,173.0385,226.9615,0
17.397900,8.563990,13.474011,182.8720,208.5640,173.0520,226.9480,0
17.402900,8.559709,13.467275,182.8806,208.5597,173.0655,226.9345,0
17.407901,8.555429,13.460542,182.8891,208.5554,173.0789,226.9211,0
17.412902,8.551152,13.453812,182.8977,208.5512,173.0924,226.9076,0
17.417903,8.546876,13.447086,182.9062,208.5469,173.1058,226.8942,0
17.422904,8.542603,13.440363,182.9148,208.5426,173.1193,226.8807,0
17.427905,8.538332,13.433643,182.9233,208.5383,173.1327,226.8673,0
17.432905,8.534064,13.426927,182.9319,208.5341,173.1461,226.8539,0
17.437906,8.529797,13.420214,182.9404,208.5298,173.1596,226.8404,0
17.442907,8.525532,13.413504,182.9489,208.5255,173.1730,226.8270,0
17.447908,8.521270,13.406798,182.9575,208.5213,173.1864,226.8136,0
17.452909,8.517010,13.400095,182.9660,208.5170,173.1998,226.8002,0
17.457910,8.512752,13.393396,182.9745,208.5128,173.2132,226.7868,0
17.462910,8.508496,13.386700,182.9830,208.5085,173.2266,226.7734,0
17.467911,8.504242,13.380007,182.9915,208.5042,173.2400,226.7600,0
17.472912,8.499990,13.373317,183.0000,208.5000,173.2534,226.7466,0
17.477913,8.495740,13.366631,183.0085,208.4957,173.2667,226.7333,0
17.482914,8.491493,13.359949,183.0170,208.4915,173.2801,226.7199,0
17.487915,8.487247,13.353269,183.0255,208.4872,173.2935,226.7065,0
17.492915,8.483004,13.346593,183.0340,208.4830,173.3068,226.6932,0
17.497916,8.478763,13.339920,183.0425,208.4788,173.3202,226.6798,0
17.502917,8.589145,13.513588,182.8217,208.5891,172.9728,227.0272,1
17.507918,8.774877,13.805807,182.4502,208.7749,172.3884,227.6116,1
17.512919,8.952717,14.085608,182.0946,208.9527,171.8288,228.1712,1
17.517920,9.123048,14.353596,181.7539,209.1230,171.2928,228.7072,1
17.522920,9.286237,14.610346,181.4275,209.2862,170.7793,229.2207,1
17.527921,9.442630,14.856405,181.1147,209.4426,170.2872,229.7128,1
17.532922,9.592560,15.092294,180.8149,209.5926,169.8154,230.1846,1
17.537923,9.736340,15.318508,180.5273,209.7363,169.3630,230.6370,1
17.542924,9.874270,15.535518,180.2515,209.8743,168.9290,231.0710,1
17.547925,10.006635,15.743773,179.9867,210.0066,168.5125,231.4875,1
17.552925,10.133706,15.943697,179.7326,210.1337,168.1126,231.8874,1
17.557926,10.255740,16.135697,179.4885,210.2557,167.7286,232.2714,1
17.562927,10.372982,16.320159,179.2540,210.3730,167.3597,232.6403,1
17.567928,10.485667,16.497449,179.0287,210.4857,167.0051,232.9949,1
17.572929,10.594014,16.667916,178.8120,210.5940,166.6642,233.3358,1
17.577930,10.698236,16.831891,178.6035,210.6982,166.3362,233.6638,1
17.582930,10.798533,16.989692,178.4029,210.7985,166.0206,233.9794,1
17.587931,10.895096,17.141617,178.2098,210.8951,165.7168,234.2832,1
17.592932,10.988106,17.287953,178.0238,210.9881,165.4241,234.5759,1
17.597933,11.077736,17.428972,177.8445,211.0777,165.1421,234.8579,1
17.602934,11.164151,17.564931,177.6717,211.1642,164.8701,235.1299,1
17.607935,11.247506,17.696077,177.5050,211.2475,164.6078,235.3922,1
17.612935,11.327951,17.822643,177.3441,211.3280,164.3547,235.6453,1
17.617936,11.405627,17.944853,177.1887,211.4056,164.1103,235.8897,1
17.622937,11.480668,18.062917,177.0387,211.4807,163.8742,236.1258,1
17.627938,11.553202,18.177038,176.8936,211.5532,163.6459,236.3541,1
17.632939,11.623351,18.287405,176.7533,211.6234,163.4252,236.5748,1
17.637940,11.691230,18.394203,176.6175,211.6912,163.2116,236.7884,1
17.642940,11.756951,18.497603,176.4861,211.7570,163.0048,236.9952,1
17.647941,11.820617,18.597770,176.3588,211.8206,162.8045,237.1955,1
17.652942,11.882328,18.694863,176.2353,211.8823,162.6103,237.3897,1
17.657943,11.942179,18.789028,176.1156,211.9422,162.4219,237.5781,1
17.662944,12.000260,18.880409,175.9995,212.0003,162.2392,237.7608,1
17.667945,12.056657,18.969141,175.8867,212.0567,162.0617,237.9383,1
17.672945,12.111452,19.055351,175.7771,212.1115,161.8893,238.1107,1
17.677946,12.164721,19.139161,175.6706,212.1647,161.7217,238.2783,1
17.682947,12.216540,19.220689,175.5669,212.2165,161.5586,238.4414,1
17.687948,12.266977,19.300044,175.4660,212.2670,161.3999,238.6001,1
17.692949,12.316100,19.377331,175.3678,212.3161,161.2453,238.7547,1
17.697950,12.363973,19.452651,175.2721,212.3640,161.0947,238.9053,1
17.702950,12.410655,19.526098,175.1787,212.4107,160.9478,239.0522,1
17.707951,12.456205,19.597763,175.0876,212.4562,160.8045,239.1955,1
17.712952,12.500677,19.667731,174.9986,212.5007,160.6645,239.3355,1
17.717953,12.544122,19.736086,174.9118,212.5441,160.5278,239.4722,1
17.722954,12.586592,19.802904,174.8268,212.5866,160.3942,239.6058,1
17.727955,12.628131,19.868260,174.7437,212.6281,160.2635,239.7365,1
17.732955,12.668786,19.932224,174.6624,212.6688,160.1356,239.8644,1
17.737956,12.708599,19.994862,174.5828,212.7086,160.0103,239.9897,1
17.742957,12.747610,20.056240,174.5048,212.7476,159.8875,240.1125,1
17.747958,12.785858,20.116417,174.4283,212.7859,159.7672,240.2328,1
17.752959,12.823380,20.175451,174.3532,212.8234,159.6491,240.3509,1
17.757960,12.860210,20.233397,174.2796,212.8602,159.5332,240.4668,1
17.762960,12.896382,20.290307,174.2072,212.8964,159.4194,240.5806,1
17.767961,12.931927,20.346231,174.1361,212.9319,159.3075,240.6925,1
17.772962,12.966875,20.401216,174.0663,212.9669,159.1976,240.8024,1
17.777963,13.001254,20.455307,173.9975,213.0013,159.0894,240.9106,1
17.782964,13.035093,20.508546,173.9298,213.0351,158.9829,241.0171,1
17.787965,13.068416,20.560974,173.8632,213.0684,158.8781,241.1219,1
17.792965,13.101248,20.612631,173.7975,213.1012,158.7747,241.2253,1
17.797966,13.133613,20.663552,173.7328,213.1336,158.6729,241.3271,1
17.802967,13.165533,20.713772,173.6689,213.1655,158.5725,241.4275,1
17.807968,13.197029,20.763326,173.6059,213.1970,158.4733,241.5267,1
17.812969,13.228121,20.812244,173.5438,213.2281,158.3755,241.6245,1
17.817970,13.258829,20.860557,173.4823,213.2588,158.2789,241.7211,1
17.822970,13.289169,20.908293,173.4217,213.2892,158.1834,241.8166,1
17.827971,13.319161,20.955479,173.3617,213.3192,158.0890,241.9110,1
17.832972,13.348819,21.002142,173.3024,213.3488,157.9957,242.0043,1
17.837973,13.378161,21.048307,173.2437,213.3782,157.9034,242.0966,1
17.842974,13.407200,21.093995,173.1856,213.4072,157.8120,242.1880,1
17.847975,13.435952,21.139231,173.1281,213.4360,157.7215,242.2785,1
17.852975,13.464429,21.184034,173.0711,213.4644,157.6319,242.3681,1
17.857976,13.492644,21.228426,173.0147,213.4926,157.5431,242.4569,1
17.862977,13.520609,21.272425,172.9588,213.5206,157.4551,242.5449,1
17.867978,13.548337,21.316050,172.9033,213.5483,157.3679,242.6321,1
17.872979,13.575838,21.359318,172.8483,213.5758,157.2814,242.7186,1
17.877980,13.603122,21.402246,172.7938,213.6031,157.1955,242.8045,1
17.882980,13.630201,21.444849,172.7396,213.6302,157.1103,242.8897,1
17.887981,13.657082,21.487142,172.6858,213.6571,157.0257,242.9743,1
17.892982,13.683775,21.529140,172.6324,213.6838,156.9417,243.0583,1
17.897983,13.710290,21.570856,172.5794,213.7103,156.8583,243.1417,1
17.902984,13.736633,21.612302,172.5267,213.7366,156.7754,243.2246,1
17.907985,13.762813,21.653492,172.4744,213.7628,156.6930,243.3070,1
17.912985,13.788837,21.694436,172.4223,213.7888,156.6111,243.3889,1
17.917986,13.814712,21.735147,172.3706,213.8147,156.5297,243.4703,1
17.922987,13.840445,21.775634,172.3191,213.8404,156.4487,243.5513,1
17.927988,13.866043,21.815907,172.2679,213.8660,156.3682,243.6318,1
17.932989,13.891510,21.855976,172.2170,213.8915,156.2880,243.7120,1
17.937990,13.916854,21.895851,172.1663,213.9169,156.2083,243.7917,1
17.942990,13.942080,21.935538,172.1158,213.9421,156.1289,243.8711,1
17.947991,13.967192,21.975048,172.0656,213.9672,156.0499,243.9501,1
17.952992,13.992196,22.014388,172.0156,213.9922,155.9712,244.0288,1
17.957993,14.017096,22.053564,171.9658,214.0171,155.8929,244.1071,1
17.962994,14.041897,22.092585,171.9162,214.0419,155.8148,244.1852,1
17.967995,14.066604,22.131457,171.8668,214.0666,155.7371,244.2629,1
17.972995,14.091220,22.170186,171.8176,214.0912,155.6596,244.3404,1
17.977996,14.115749,22.208779,171.7685,214.1157,155.5824,244.4176,1
17.982997,14.140195,22.247240,171.7196,214.1402,155.5055,244.4945,1
17.987998,14.164561,22.285576,171.6709,214.1646,155.4288,244.5712,1
17.992999,14.188851,22.323793,171.6223,214.1889,155.3524,244.6476,1
17.998000,14.213068,22.361894,171.5739,214.2131,155.2762,244.7238,1
18.003001,14.119360,22.214460,171.7613,214.1194,155.5711,244.4289,0
18.008001,13.953605,21.953672,172.0928,213.9536,156.0927,243.9073,0
18.013002,13.795674,21.705194,172.4087,213.7957,156.5896,243.4104,0
18.018003,13.645185,21.468425,172.7096,213.6452,157.0632,242.9368,0
18.023004,13.501776,21.242794,172.9964,213.5018,157.5144,242.4856,0
18.028005,13.365100,21.027758,173.2698,213.3651,157.9445,242.0555,0
18.033006,13.234831,20.822801,173.5303,213.2348,158.3544,241.6456,0
18.038006,13.110655,20.627431,173.7787,213.1107,158.7451,241.2549,0
18.043007,12.992276,20.441180,174.0154,212.9923,159.1176,240.8824,0
18.048008,12.879410,20.263605,174.2412,212.8794,159.4728,240.5272,0
18.053009,12.771789,20.094282,174.4564,212.7718,159.8114,240.1886,0
18.058010,12.669158,19.932809,174.6617,212.6692,160.1344,239.8656,0
18.063011,12.571273,19.778803,174.8575,212.5713,160.4424,239.5576,0
18.068011,12.477902,19.631899,175.0442,212.4779,160.7362,239.2638,0
18.073012,12.388826,19.491753,175.2223,212.3888,161.0165,238.9835,0
18.078013,12.303835,19.358034,175.3923,212.3038,161.2839,238.7161,0
18.083014,12.222731,19.230430,175.5545,212.2227,161.5391,238.4609,0
18.088015,12.145323,19.108641,175.7094,212.1453,161.7827,238.2173,0
18.093016,12.071431,18.992385,175.8571,212.0714,162.0152,237.9848,0
18.098016,12.000884,18.881392,175.9982,212.0009,162.2372,237.7628,0
18.103017,11.933520,18.775405,176.1330,211.9335,162.4492,237.5508,0
18.108018,11.869182,18.674180,176.2616,211.8692,162.6516,237.3484,0
18.113019,11.807724,18.577486,176.3846,211.8077,162.8450,237.1550,0
18.118020,11.749005,18.485102,176.5020,211.7490,163.0298,236.9702,0
18.123021,11.692892,18.396817,176.6142,211.6929,163.2064,236.7936,0
18.128021,11.639257,18.312432,176.7215,211.6393,163.3751,236.6249,0
18.133022,11.587980,18.231756,176.8240,211.5880,163.5365,236.4635,0
18.138023,11.538947,18.154609,176.9221,211.5389,163.6908,236.3092,0
18.143024,11.492047,18.080820,177.0159,211.4920,163.8384,236.1616,0
18.148025,11.447176,18.010224,177.1056,211.4472,163.9796,236.0204,0
18.153026,11.404237,17.942666,177.1915,211.4042,164.1147,235.8853,0
18.158026,11.363134,17.877998,177.2737,211.3631,164.2440,235.7560,0
18.163027,11.323779,17.816079,177.3524,211.3238,164.3678,235.6322,0
18.168028,11.286086,17.756775,177.4278,211.2861,164.4865,235.5135,0
18.173029,11.249974,17.699959,177.5001,211.2500,164.6001,235.3999,0
18.178030,11.215366,17.645510,177.5693,211.2154,164.7090,235.2910,0
18.183031,11.182190,17.593312,177.6356,211.1822,164.8134,235.1866,0
18.188031,11.150375,17.543257,177.6992,211.1504,164.9135,235.0865,0
18.193032,11.119855,17.495239,177.7603,211.1199,165.0095,234.9905,0
18.198033,11.090567,17.449159,177.8189,211.0906,165.1017,234.8983,0
18.203034,11.062451,17.404924,177.8751,211.0625,165.1902,234.8098,0
18.208035,11.035451,17.362442,177.9291,211.0355,165.2751,234.7249,0
18.213036,11.009511,17.321630,177.9810,211.0095,165.3567,234.6433,0
18.218036,10.984580,17.282406,178.0308,210.9846,165.4352,234.5648,0
18.223037,10.960609,17.244692,178.0788,210.9606,165.5106,234.4894,0
18.228038,10.937552,17.208415,178.1249,210.9376,165.5832,234.4168,0
18.233039,10.915363,17.173505,178.1693,210.9154,165.6530,234.3470,0
18.238040,10.894001,17.139895,178.2120,210.8940,165.7202,234.2798,0
18.243041,10.873426,17.107524,178.2531,210.8734,165.7850,234.2150,0
18.248041,10.853599,17.076329,178.2928,210.8536,165.8473,234.1527,0
18.253042,10.834484,17.046254,178.3310,210.8345,165.9075,234.0925,0
18.258043,10.816046,17.017245,178.3679,210.8160,165.9655,234.0345,0
18.263044,10.798252,16.989250,178.4035,210.7983,166.0215,233.9785,0
18.268045,10.781072,16.962220,178.4379,210.7811,166.0756,233.9244,0
18.273046,10.764475,16.936107,178.4711,210.7645,166.1278,233.8722,0
18.278046,10.748432,16.910867,178.5031,210.7484,166.1783,233.8217,0
18.283047,10.732918,16.886458,178.5342,210.7329,166.2271,233.7729,0
18.288048,10.717906,16.862839,178.5642,210.7179,166.2743,233.7257,0
18.293049,10.703372,16.839973,178.5933,210.7034,166.3201,233.6799,0
18.298050,10.689293,16.817822,178.6214,210.6893,166.3644,233.6356,0
18.303051,10.675647,16.796352,178.6487,210.6756,166.4073,233.5927,0
18.308051,10.662413,16.775530,178.6752,210.6624,166.4489,233.5511,0
18.313052,10.649570,16.755324,178.7009,210.6496,166.4894,233.5106,0
18.318053,10.637100,16.735705,178.7258,210.6371,166.5286,233.4714,0
18.323054,10.624985,16.716644,178.7500,210.6250,166.5667,233.4333,0
18.328055,10.613208,16.698114,178.7736,210.6132,166.6038,233.3962,0
18.333056,10.601752,16.680090,178.7965,210.6018,166.6398,233.3602,0
18.338056,10.590601,16.662546,178.8188,210.5906,166.6749,233.3251,0
18.343057,10.579742,16.645461,178.8405,210.5797,166.7091,233.2909,0
18.348058,10.569159,16.628811,178.8617,210.5692,166.7424,233.2576,0
18.353059,10.558840,16.612575,178.8823,210.5588,166.7748,233.2252,0
18.358060,10.548772,16.596734,178.9025,210.5488,166.8065,233.1935,0
18.363061,10.538942,16.581269,178.9221,210.5389,166.8375,233.1625,0
18.368061,10.529339,16.566161,178.9413,210.5293,166.8677,233.1323,0
18.373062,10.519953,16.551393,178.9601,210.5200,166.8972,233.1028,0
18.378063,10.510772,16.536949,178.9785,210.5108,166.9261,233.0739,0
18.383064,10.501788,16.522813,178.9964,210.5018,166.9544,233.0456,0
18.388065,10.492989,16.508970,179.0140,210.4930,166.9821,233.0179,0
18.393066,10.484368,16.495406,179.0313,210.4844,167.0092,232.9908,0
18.398066,10.475916,16.482108,179.0482,210.4759,167.0358,232.9642,0
18.403067,10.467625,16.469064,179.0647,210.4676,167.0619,232.9381,0
18.408068,10.459487,16.456260,179.0810,210.4595,167.0875,232.9125,0
18.413069,10.451495,16.443685,179.0970,210.4515,167.1126,232.8874,0
18.418070,10.443641,16.431329,179.1127,210.4436,167.1373,232.8627,0
18.423071,10.435920,16.419181,179.1282,210.4359,167.1616,232.8384,0
18.428071,10.428324,16.407230,179.1434,210.4283,167.1855,232.8145,0
18.433072,10.420849,16.395468,179.1583,210.4208,167.2091,232.7909,0
18.438073,10.413487,16.383886,179.1730,210.4135,167.2322,232.7678,0
18.443074,10.406234,16.372474,179.1875,210.4062,167.2551,232.7449,0
18.448075,10.399084,16.361226,179.2018,210.3991,167.2775,232.7225,0
18.453076,10.392033,16.350132,179.2159,210.3920,167.2997,232.7003,0
18.458076,10.385076,16.339186,179.2298,210.3851,167.3216,232.6784,0
18.463077,10.378208,16.328381,179.2436,210.3782,167.3432,232.6568,0
18.468078,10.371425,16.317709,179.2571,210.3714,167.3646,232.6354,0
18.473079,10.364724,16.307166,179.2706,210.3647,167.3857,232.6143,0
18.478080,10.358100,16.296744,179.2838,210.3581,167.4065,232.5935,0
18.483081,10.351549,16.286437,179.2969,210.3515,167.4271,232.5729,0
18.488081,10.345069,16.276242,179.3099,210.3451,167.4475,232.5525,0
18.493082,10.338655,16.266151,179.3227,210.3387,167.4677,232.5323,0
18.498083,10.332306,16.256161,179.3354,210.3323,167.4877,232.5123,0
18.503084,10.326017,16.246267,179.3480,210.3260,167.5075,232.4925,0
18.508085,10.319786,16.236463,179.3604,210.3198,167.5271,232.4729,0
18.513086,10.313610,16.226747,179.3728,210.3136,167.5465,232.4535,0
18.518086,10.307487,16.217113,179.3850,210.3075,167.5658,232.4342,0
18.523087,10.301414,16.207558,179.3972,210.3014,167.5849,232.4151,0
18.528088,10.295389,16.198079,179.4092,210.2954,167.6038,232.3962,0
18.533089,10.289410,16.188672,179.4212,210.2894,167.6227,232.3773,0
18.538090,10.283474,16.179333,179.4331,210.2835,167.6413,232.3587,0
18.543091,10.277580,16.170059,179.4448,210.2776,167.6599,232.3401,0
18.548091,10.271726,16.160848,179.4565,210.2717,167.6783,232.3217,0
18.553092,10.265909,16.151697,179.4682,210.2659,167.6966,232.3034,0
18.558093,10.260128,16.142602,179.4797,210.2601,167.7148,232.2852,0
18.563094,10.254382,16.133562,179.4912,210.2544,167.7329,232.2671,0
18.568095,10.248669,16.124573,179.5027,210.2487,167.7509,232.2491,0
18.573096,10.242988,16.115634,179.5140,210.2430,167.7687,232.2313,0
18.578096,10.237336,16.106742,179.5253,210.2373,167.7865,232.2135,0
18.583097,10.231713,16.097896,179.5366,210.2317,167.8042,232.1958,0
18.588098,10.226118,16.089092,179.5478,210.2261,167.8218,232.1782,0
18.593099,10.220549,16.080330,179.5589,210.2205,167.8393,232.1607,0
18.598100,10.215005,16.071607,179.5700,210.2150,167.8568,232.1432,0
18.603101,10.209484,16.062922,179.5810,210.2095,167.8742,232.1258,0
18.608101,10.203987,16.054273,179.5920,210.2040,167.8915,232.1085,0
18.613102,10.198512,16.045658,179.6030,210.1985,167.9087,232.0913,0
18.618103,10.193057,16.037077,179.6139,210.1931,167.9258,232.0742,0
18.623104,10.187623,16.028527,179.6248,210.1876,167.9429,232.0571,0
18.628105,10.182208,16.020007,179.6356,210.1822,167.9600,232.0400,0
18.633106,10.176811,16.011516,179.6464,210.1768,167.9770,232.0230,0
18.638106,10.171432,16.003053,179.6571,210.1714,167.9939,232.0061,0
18.643107,10.166070,15.994617,179.6679,210.1661,168.0108,231.9892,0
18.648108,10.160724,15.986206,179.6786,210.1607,168.0276,231.9724,0
18.653109,10.155393,15.977819,179.6892,210.1554,168.0444,231.9556,0
18.658110,10.150078,15.969456,179.6998,210.1501,168.0611,231.9389,0
18.663111,10.144776,15.961115,179.7104,210.1448,168.0778,231.9222,0
18.668111,10.139489,15.952796,179.7210,210.1395,168.0944,231.9056,0
18.673112,10.134214,15.944497,179.7316,210.1342,168.1110,231.8890,0
18.678113,10.128953,15.936219,179.7421,210.1290,168.1276,231.8724,0
18.683114,10.123703,15.927959,179.7526,210.1237,168.1441,231.8559,0
18.688115,10.118465,15.919718,179.7631,210.1185,168.1606,231.8394,0
18.693116,10.113238,15.911495,179.7735,210.1132,168.1770,231.8230,0
18.698116,10.108022,15.903288,179.7840,210.1080,168.1934,231.8066,0
18.703117,10.102817,15.895098,179.7944,210.1028,168.2098,231.7902,0
18.708118,10.097621,15.886924,179.8048,210.0976,168.2262,231.7738,0
18.713119,10.092435,15.878765,179.8151,210.0924,168.2425,231.7575,0
18.718120,10.087259,15.870620,179.8255,210.0873,168.2588,231.7412,0
18.723121,10.082091,15.862490,179.8358,210.0821,168.2750,231.7250,0
18.728121,10.076932,15.854373,179.8461,210.0769,168.2913,231.7087,0
18.733122,10.071782,15.846270,179.8564,210.0718,168.3075,231.6925,0
18.738123,10.066639,15.838179,179.8667,210.0666,168.3236,231.6764,0
18.743124,10.061504,15.830100,179.8770,210.0615,168.3398,231.6602,0
18.748125,10.056377,15.822033,179.8872,210.0564,168.3559,231.6441,0
18.753126,10.051257,15.813978,179.8975,210.0513,168.3720,231.6280,0
18.758126,10.046144,15.805934,179.9077,210.0461,168.3881,231.6119,0
18.763127,10.041038,15.797900,179.9179,210.0410,168.4042,231.5958,0
18.768128,10.035939,15.789877,179.9281,210.0359,168.4202,231.5798,0
18.773129,10.030846,15.781864,179.9383,210.0308,168.4363,231.5637,0
18.778130,10.025759,15.773861,179.9485,210.0258,168.4523,231.5477,0
18.783131,10.020678,15.765867,179.9586,210.0207,168.4683,231.5317,0
18.788131,10.015603,15.757883,179.9688,210.0156,168.4842,231.5158,0
18.793132,10.010534,15.749907,179.9789,210.0105,168.5002,231.4998,0
18.798133,10.005471,15.741940,179.9891,210.0055,168.5161,231.4839,0
18.803134,10.000412,15.733982,179.9992,210.0004,168.5320,231.4680,0
18.808135,9.995359,15.726032,180.0093,209.9954,168.5479,231.4521,0
18.813136,9.990312,15.718090,180.0194,209.9903,168.5638,231.4362,0
18.818136,9.985269,15.710156,180.0295,209.9853,168.5797,231.4203,0
18.823137,9.980231,15.702230,180.0395,209.9802,168.5955,231.4045,0
18.828138,9.975198,15.694311,180.0496,209.9752,168.6114,231.3886,0
18.833139,9.970169,15.686399,180.0597,209.9702,168.6272,231.3728,0
18.838140,9.965145,15.678495,180.0697,209.9651,168.6430,231.3570,0
18.843141,9.960125,15.670597,180.0797,209.9601,168.6588,231.3412,0
18.848141,9.955110,15.662706,180.0898,209.9551,168.6746,231.3254,0
18.853142,9.950099,15.654822,180.0998,209.9501,168.6904,231.3096,0
18.858143,9.945092,15.646945,180.1098,209.9451,168.7061,231.2939,0
18.863144,9.940089,15.639074,180.1198,209.9401,168.7219,231.2781,0
18.868145,9.935090,15.631209,180.1298,209.9351,168.7376,231.2624,0
18.873146,9.930096,15.623350,180.1398,209.9301,168.7533,231.2467,0
18.878146,9.925105,15.615498,180.1498,209.9251,168.7690,231.2310,0
18.883147,9.920117,15.607651,180.1598,209.9201,168.7847,231.2153,0
18.888148,9.915134,15.599811,180.1697,209.9151,168.8004,231.1996,0
18.893149,9.910154,15.591976,180.1797,209.9102,168.8160,231.1840,0
18.898150,9.905178,15.584146,180.1896,209.9052,168.8317,231.1683,0
18.903151,9.900205,15.576322,180.1996,209.9002,168.8474,231.1526,0
18.908151,9.895236,15.568504,180.2095,209.8952,168.8630,231.1370,0
18.913152,9.890270,15.560691,180.2195,209.8903,168.8786,231.1214,0
18.918153,9.885307,15.552884,180.2294,209.8853,168.8942,231.1058,0
18.923154,9.880348,15.545081,180.2393,209.8803,168.9098,231.0902,0
18.928155,9.875393,15.537284,180.2492,209.8754,168.9254,231.0746,0
18.933156,9.870440,15.529492,180.2591,209.8704,168.9410,231.0590,0
18.938156,9.865491,15.521706,180.2690,209.8655,168.9566,231.0434,0
18.943157,9.860545,15.513924,180.2789,209.8605,168.9722,231.0278,0
18.948158,9.855602,15.506147,180.2888,209.8556,168.9877,231.0123,0
18.953159,9.850662,15.498375,180.2987,209.8507,169.0033,230.9967,0
18.958160,9.845725,15.490607,180.3085,209.8457,169.0188,230.9812,0
18.963161,9.840791,15.482845,180.3184,209.8408,169.0343,230.9657,0
18.968161,9.835861,15.475087,180.3283,209.8359,169.0498,230.9502,0
18.973162,9.830933,15.467334,180.3381,209.8309,169.0653,230.9347,0
18.978163,9.826008,15.459586,180.3480,209.8260,169.0808,230.9192,0
18.983164,9.821086,15.451842,180.3578,209.8211,169.0963,230.9037,0
18.988165,9.816167,15.444103,180.3677,209.8162,169.1118,230.8882,0
18.993166,9.811251,15.436369,180.3775,209.8113,169.1273,230.8727,0
18.998166,9.806338,15.428639,180.3873,209.8063,169.1427,230.8573,0
19.003167,9.801428,15.420913,180.3971,209.8014,169.1582,230.8418,0
19.008168,9.796520,15.413192,180.4070,209.7965,169.1736,230.8264,0
19.013169,9.791616,15.405475,180.4168,209.7916,169.1890,230.8110,0
19.018170,9.786714,15.397763,180.4266,209.7867,169.2045,230.7955,0
19.023171,9.781815,15.390055,180.4364,209.7818,169.2199,230.7801,0
19.028171,9.776918,15.382351,180.4462,209.7769,169.2353,230.7647,0
19.033172,9.772025,15.374652,180.4560,209.7720,169.2507,230.7493,0
19.038173,9.767134,15.366957,180.4657,209.7671,169.2661,230.7339,0
19.043174,9.762245,15.359266,180.4755,209.7622,169.2815,230.7185,0
19.048175,9.757360,15.351580,180.4853,209.7574,169.2968,230.7032,0
19.053176,9.752477,15.343897,180.4950,209.7525,169.3122,230.6878,0
19.058176,9.747597,15.336219,180.5048,209.7476,169.3276,230.6724,0
19.063177,9.742719,15.328545,180.5146,209.7427,169.3429,230.6571,0
19.068178,9.737844,15.320875,180.5243,209.7378,169.3582,230.6418,0
19.073179,9.732972,15.313209,180.5341,209.7330,169.3736,230.6264,0
19.078180,9.728102,15.305548,180.5438,209.7281,169.3889,230.6111,0
19.083181,9.723235,15.297890,180.5535,209.7232,169.4042,230.5958,0
19.088181,9.718371,15.290237,180.5633,209.7184,169.4195,230.5805,0
19.093182,9.713509,15.282588,180.5730,209.7135,169.4348,230.5652,0
19.098183,9.708650,15.274942,180.5827,209.7086,169.4501,230.5499,0
19.103184,9.703793,15.267301,180.5924,209.7038,169.4654,230.5346,0
19.108185,9.698939,15.259664,180.6021,209.6989,169.4807,230.5193,0
19.113186,9.694087,15.252031,180.6118,209.6941,169.4959,230.5041,0
19.118186,9.689238,15.244402,180.6215,209.6892,169.5112,230.4888,0
19.123187,9.684392,15.236777,180.6312,209.6844,169.5264,230.4736,0
19.128188,9.679548,15.229155,180.6409,209.6795,169.5417,230.4583,0
19.133189,9.674707,15.221538,180.6506,209.6747,169.5569,230.4431,0
19.138190,9.669868,15.213925,180.6603,209.6699,169.5721,230.4279,0
19.143191,9.665031,15.206316,180.6699,209.6650,169.5874,230.4126,0
19.148191,9.660197,15.198710,180.6796,209.6602,169.6026,230.3974,0
19.153192,9.655366,15.191109,180.6893,209.6554,169.6178,230.3822,0
19.158193,9.650537,15.183512,180.6989,209.6505,169.6330,230.3670,0
19.163194,9.645711,15.175918,180.7086,209.6457,169.6482,230.3518,0
19.168195,9.640887,15.168328,180.7182,209.6409,169.6633,230.3367,0
19.173196,9.636065,15.160743,180.7279,209.6361,169.6785,230.3215,0
19.178196,9.631246,15.153161,180.7375,209.6312,169.6937,230.3063,0
19.183197,9.626430,15.145583,180.7471,209.6264,169.7088,230.2912,0
19.188198,9.621616,15.138009,180.7568,209.6216,169.7240,230.2760,0
19.193199,9.616804,15.130439,180.7664,209.6168,169.7391,230.2609,0
19.198200,9.611995,15.122873,180.7760,209.6120,169.7543,230.2457,0
19.203201,9.607189,15.115310,180.7856,209.6072,169.7694,230.2306,0
19.208201,9.602385,15.107752,180.7952,209.6024,169.7845,230.2155,0
19.213202,9.597583,15.100197,180.8048,209.5976,169.7996,230.2004,0
19.218203,9.592784,15.092646,180.8144,209.5928,169.8147,230.1853,0
19.223204,9.587987,15.085099,180.8240,209.5880,169.8298,230.1702,0
19.228205,9.583192,15.077556,180.8336,209.5832,169.8449,230.1551,0
19.233206,9.578400,15.070017,180.8432,209.5784,169.8600,230.1400,0
