t_s,eps_uniaxial_pct,eps_biaxial_pct,Dx_uni_um,Dy_uni_um,Dx_bi_um,Dy_bi_um,sigma_on
5.969990,1.604083,2.523758,196.7918,201.6041,194.9525,205.0475,0
5.972658,1.603656,2.523085,196.7927,201.6037,194.9538,205.0462,0
5.975325,1.603228,2.522412,196.7935,201.6032,194.9552,205.0448,0
5.977993,1.602800,2.521739,196.7944,201.6028,194.9565,205.0435,0
5.980660,1.602373,2.521066,196.7953,201.6024,194.9579,205.0421,0
5.983328,1.601945,2.520394,196.7961,201.6019,194.9592,205.0408,0
5.985995,1.601518,2.519722,196.7970,201.6015,194.9606,205.0394,0
5.988663,1.601091,2.519050,196.7978,201.6011,194.9619,205.0381,0
5.991330,1.600664,2.518378,196.7987,201.6007,194.9632,205.0368,0
5.993998,1.600237,2.517706,196.7995,201.6002,194.9646,205.0354,0
5.996666,1.599810,2.517035,196.8004,201.5998,194.9659,205.0341,0
5.999333,1.599383,2.516363,196.8012,201.5994,194.9673,205.0327,0
6.002001,1.598957,2.515692,196.8021,201.5990,194.9686,205.0314,0
6.004668,1.598530,2.515021,196.8029,201.5985,194.9700,205.0300,0
6.007336,1.598104,2.514350,196.8038,201.5981,194.9713,205.0287,0
6.010003,1.597678,2.513680,196.8046,201.5977,194.9726,205.0274,0
6.012671,1.597252,2.513009,196.8055,201.5973,194.9740,205.0260,0
6.015338,1.596826,2.512339,196.8063,201.5968,194.9753,205.0247,0
6.018006,1.596400,2.511669,196.8072,201.5964,194.9767,205.0233,0
6.020674,1.595974,2.510999,196.8081,201.5960,194.9780,205.0220,0
6.023341,1.595548,2.510329,196.8089,201.5955,194.9793,205.0207,0
6.026009,1.595123,2.509660,196.8098,201.5951,194.9807,205.0193,0
6.028676,1.594697,2.508990,196.8106,201.5947,194.9820,205.0180,0
6.031344,1.594272,2.508321,196.8115,201.5943,194.9834,205.0166,0
6.034011,1.593847,2.507652,196.8123,201.5938,194.9847,205.0153,0
6.036679,1.593422,2.506983,196.8132,201.5934,194.9860,205.0140,0
6.039346,1.592997,2.506315,196.8140,201.5930,194.9874,205.0126,0
6.042014,1.592572,2.505646,196.8149,201.5926,194.9887,205.0113,0
6.044682,1.592147,2.504978,196.8157,201.5921,194.9900,205.0100,0
6.047349,1.591722,2.504310,196.8166,201.5917,194.9914,205.0086,0
6.050017,1.591298,2.503642,196.8174,201.5913,194.9927,205.0073,0
6.052684,1.590873,2.502974,196.8183,201.5909,194.9941,205.0059,0
6.055352,1.590449,2.502306,196.8191,201.5904,194.9954,205.0046,0
6.058019,1.590025,2.501639,196.8200,201.5900,194.9967,205.0033,0
6.060687,1.589601,2.500972,196.8208,201.5896,194.9981,205.0019,0
6.063354,1.589177,2.500305,196.8216,201.5892,194.9994,205.0006,0
6.066022,1.588753,2.499638,196.8225,201.5888,195.0007,204.9993,0
6.068690,1.588329,2.498971,196.8233,201.5883,195.0021,204.9979,0
6.071357,1.587905,2.498304,196.8242,201.5879,195.0034,204.9966,0
6.074025,1.587482,2.497638,196.8250,201.5875,195.0047,204.9953,0
6.076692,1.587058,2.496972,196.8259,201.5871,195.0061,204.9939,0
6.079360,1.586635,2.496306,196.8267,201.5866,195.0074,204.9926,0
6.082027,1.586212,2.495640,196.8276,201.5862,195.0087,204.9913,0
6.084695,1.585789,2.494975,196.8284,201.5858,195.0101,204.9899,0
6.087362,1.585366,2.494309,196.8293,201.5854,195.0114,204.9886,0
6.090030,1.584943,2.493644,196.8301,201.5849,195.0127,204.9873,0
6.092698,1.584520,2.492979,196.8310,201.5845,195.0140,204.9860,0
6.095365,1.584098,2.492314,196.8318,201.5841,195.0154,204.9846,0
6.098033,1.583675,2.491649,196.8326,201.5837,195.0167,204.9833,0
6.100700,1.583253,2.490984,196.8335,201.5833,195.0180,204.9820,0
6.103368,1.582831,2.490320,196.8343,201.5828,195.0194,204.9806,0
6.106035,1.582408,2.489656,196.8352,201.5824,195.0207,204.9793,0
6.108703,1.581986,2.488992,196.8360,201.5820,195.0220,204.9780,0
6.111370,1.581564,2.488328,196.8369,201.5816,195.0233,204.9767,0
6.114038,1.581143,2.487664,196.8377,201.5811,195.0247,204.9753,0
6.116706,1.580721,2.487001,196.8386,201.5807,195.0260,204.9740,0
6.119373,1.580299,2.486337,196.8394,201.5803,195.0273,204.9727,0
6.122041,1.579878,2.485674,196.8402,201.5799,195.0287,204.9713,0
6.124708,1.579456,2.485011,196.8411,201.5795,195.0300,204.9700,0
6.127376,1.579035,2.484348,196.8419,201.5790,195.0313,204.9687,0
6.130043,1.578614,2.483686,196.8428,201.5786,195.0326,204.9674,0
6.132711,1.578193,2.483023,196.8436,201.5782,195.0340,204.9660,0
6.135378,1.577772,2.482361,196.8445,201.5778,195.0353,204.9647,0
6.138046,1.577351,2.481699,196.8453,201.5774,195.0366,204.9634,0
6.140714,1.576930,2.481037,196.8461,201.5769,195.0379,204.9621,0
6.143381,1.576510,2.480375,196.8470,201.5765,195.0392,204.9608,0
6.146049,1.576089,2.479714,196.8478,201.5761,195.0406,204.9594,0
6.148716,1.575669,2.479052,196.8487,201.5757,195.0419,204.9581,0
6.151384,1.575249,2.478391,196.8495,201.5752,195.0432,204.9568,0
6.154051,1.574828,2.477730,196.8503,201.5748,195.0445,204.9555,0
6.156719,1.574408,2.477069,196.8512,201.5744,195.0459,204.9541,0
6.159386,1.573989,2.476409,196.8520,201.5740,195.0472,204.9528,0
6.162054,1.573569,2.475748,196.8529,201.5736,195.0485,204.9515,0
6.164722,1.573149,2.475088,196.8537,201.5731,195.0498,204.9502,0
6.167389,1.572729,2.474428,196.8545,201.5727,195.0511,204.9489,0
6.170057,1.572310,2.473768,196.8554,201.5723,195.0525,204.9475,0
6.172724,1.571891,2.473108,196.8562,201.5719,195.0538,204.9462,0
6.175392,1.571471,2.472448,196.8571,201.5715,195.0551,204.9449,0
6.178059,1.571052,2.471789,196.8579,201.5711,195.0564,204.9436,0
6.180727,1.570633,2.471129,196.8587,201.5706,195.0577,204.9423,0
6.183394,1.570214,2.470470,196.8596,201.5702,195.0591,204.9409,0
6.186062,1.569795,2.469811,196.8604,201.5698,195.0604,204.9396,0
6.188730,1.569377,2.469153,196.8612,201.5694,195.0617,204.9383,0
6.191397,1.568958,2.468494,196.8621,201.5690,195.0630,204.9370,0
6.194065,1.568540,2.467836,196.8629,201.5685,195.0643,204.9357,0
6.196732,1.568121,2.467178,196.8638,201.5681,195.0656,204.9344,0
6.199400,1.567703,2.466519,196.8646,201.5677,195.0670,204.9330,0
6.202067,1.567285,2.465862,196.8654,201.5673,195.0683,204.9317,0
6.204735,1.566867,2.465204,196.8663,201.5669,195.0696,204.9304,0
6.207402,1.566449,2.464546,196.8671,201.5664,195.0709,204.9291,0
6.210070,1.566031,2.463889,196.8679,201.5660,195.0722,204.9278,0
6.212738,1.565613,2.463232,196.8688,201.5656,195.0735,204.9265,0
6.215405,1.565196,2.462575,196.8696,201.5652,195.0749,204.9251,0
6.218073,1.564778,2.461918,196.8704,201.5648,195.0762,204.9238,0
6.220740,1.564361,2.461261,196.8713,201.5644,195.0775,204.9225,0
6.223408,1.563944,2.460605,196.8721,201.5639,195.0788,204.9212,0
6.226075,1.563527,2.459949,196.8729,201.5635,195.0801,204.9199,0
6.228743,1.563110,2.459293,196.8738,201.5631,195.0814,204.9186,0
6.231410,1.562693,2.458637,196.8746,201.5627,195.0827,204.9173,0
6.234078,1.562276,2.457981,196.8754,201.5623,195.0840,204.9160,0
6.236746,1.561859,2.457325,196.8763,201.5619,195.0853,204.9147,0
6.239413,1.561443,2.456670,196.8771,201.5614,195.0867,204.9133,0
6.242081,1.561026,2.456015,196.8779,201.5610,195.0880,204.9120,0
6.244748,1.560610,2.455360,196.8788,201.5606,195.0893,204.9107,0
6.247416,1.560194,2.454705,196.8796,201.5602,195.0906,204.9094,0
6.250083,1.559777,2.454050,196.8804,201.5598,195.0919,204.9081,0
6.252751,1.559361,2.453395,196.8813,201.5594,195.0932,204.9068,0
6.255418,1.558946,2.452741,196.8821,201.5589,195.0945,204.9055,0
6.258086,1.558530,2.452087,196.8829,201.5585,195.0958,204.9042,0
6.260754,1.558114,2.451433,196.8838,201.5581,195.0971,204.9029,0
6.263421,1.557698,2.450779,196.8846,201.5577,195.0984,204.9016,0
6.266089,1.557283,2.450125,196.8854,201.5573,195.0997,204.9003,0
6.268756,1.556868,2.449472,196.8863,201.5569,195.1011,204.8989,0
6.271424,1.556452,2.448818,196.8871,201.5565,195.1024,204.8976,0
6.274091,1.556037,2.448165,196.8879,201.5560,195.1037,204.8963,0
6.276759,1.555622,2.447512,196.8888,201.5556,195.1050,204.8950,0
6.279426,1.555207,2.446859,196.8896,201.5552,195.1063,204.8937,0
6.282094,1.554793,2.446207,196.8904,201.5548,195.1076,204.8924,0
6.284762,1.554378,2.445554,196.8912,201.5544,195.1089,204.8911,0
6.287429,1.553963,2.444902,196.8921,201.5540,195.1102,204.8898,0
6.290097,1.553549,2.444250,196.8929,201.5535,195.1115,204.8885,0
6.292764,1.553134,2.443598,196.8937,201.5531,195.1128,204.8872,0
6.295432,1.552720,2.442946,196.8946,201.5527,195.1141,204.8859,0
6.298099,1.552306,2.442295,196.8954,201.5523,195.1154,204.8846,0
6.300767,1.551892,2.441643,196.8962,201.5519,195.1167,204.8833,0
6.303434,1.551478,2.440992,196.8970,201.5515,195.1180,204.8820,0
6.306102,1.551064,2.440341,196.8979,201.5511,195.1193,204.8807,0
6.308770,1.550651,2.439690,196.8987,201.5507,195.1206,204.8794,0
6.311437,1.550237,2.439039,196.8995,201.5502,195.1219,204.8781,0
6.314105,1.549823,2.438389,196.9004,201.5498,195.1232,204.8768,0
6.316772,1.549410,2.437739,196.9012,201.5494,195.1245,204.8755,0
6.319440,1.548997,2.437088,196.9020,201.5490,195.1258,204.8742,0
6.322107,1.548584,2.436438,196.9028,201.5486,195.1271,204.8729,0
6.324775,1.548171,2.435788,196.9037,201.5482,195.1284,204.8716,0
6.327442,1.547758,2.435139,196.9045,201.5478,195.1297,204.8703,0
6.330110,1.547345,2.434489,196.9053,201.5473,195.1310,204.8690,0
6.332778,1.546932,2.433840,196.9061,201.5469,195.1323,204.8677,0
6.335445,1.546520,2.433191,196.9070,201.5465,195.1336,204.8664,0
6.338113,1.546107,2.432542,196.9078,201.5461,195.1349,204.8651,0
6.340780,1.545695,2.431893,196.9086,201.5457,195.1362,204.8638,0
6.343448,1.545282,2.431244,196.9094,201.5453,195.1375,204.8625,0
6.346115,1.544870,2.430596,196.9103,201.5449,195.1388,204.8612,0
6.348783,1.544458,2.429948,196.9111,201.5445,195.1401,204.8599,0
6.351450,1.544046,2.429300,196.9119,201.5440,195.1414,204.8586,0
6.354118,1.543634,2.428652,196.9127,201.5436,195.1427,204.8573,0
6.356786,1.543223,2.428004,196.9136,201.5432,195.1440,204.8560,0
6.359453,1.542811,2.427356,196.9144,201.5428,195.1453,204.8547,0
6.362121,1.542400,2.426709,196.9152,201.5424,195.1466,204.8534,0
6.364788,1.541988,2.426062,196.9160,201.5420,195.1479,204.8521,0
6.367456,1.541577,2.425414,196.9168,201.5416,195.1492,204.8508,0
6.370123,1.541166,2.424768,196.9177,201.5412,195.1505,204.8495,0
6.372791,1.540755,2.424121,196.9185,201.5408,195.1518,204.8482,0
6.375458,1.540344,2.423474,196.9193,201.5403,195.1531,204.8469,0
6.378126,1.539933,2.422828,196.9201,201.5399,195.1543,204.8457,0
6.380794,1.539522,2.422182,196.9210,201.5395,195.1556,204.8444,0
6.383461,1.539112,2.421536,196.9218,201.5391,195.1569,204.8431,0
6.386129,1.538701,2.420890,196.9226,201.5387,195.1582,204.8418,0
6.388796,1.538291,2.420244,196.9234,201.5383,195.1595,204.8405,0
6.391464,1.537880,2.419599,196.9242,201.5379,195.1608,204.8392,0
6.394131,1.537470,2.418953,196.9251,201.5375,195.1621,204.8379,0
6.396799,1.537060,2.418308,196.9259,201.5371,195.1634,204.8366,0
6.399466,1.536650,2.417663,196.9267,201.5367,195.1647,204.8353,0
6.402134,1.536240,2.417018,196.9275,201.5362,195.1660,204.8340,0
6.404802,1.535831,2.416373,196.9283,201.5358,195.1673,204.8327,0
6.407469,1.535421,2.415729,196.9292,201.5354,195.1685,204.8315,0
6.410137,1.535011,2.415085,196.9300,201.5350,195.1698,204.8302,0
6.412804,1.534602,2.414441,196.9308,201.5346,195.1711,204.8289,0
6.415472,1.534193,2.413797,196.9316,201.5342,195.1724,204.8276,0
6.418139,1.533784,2.413153,196.9324,201.5338,195.1737,204.8263,0
6.420807,1.533374,2.412509,196.9333,201.5334,195.1750,204.8250,0
6.423474,1.532965,2.411866,196.9341,201.5330,195.1763,204.8237,0
6.426142,1.532557,2.411222,196.9349,201.5326,195.1776,204.8224,0
6.428810,1.532148,2.410579,196.9357,201.5321,195.1788,204.8212,0
6.431477,1.531739,2.409936,196.9365,201.5317,195.1801,204.8199,0
6.434145,1.531331,2.409293,196.9373,201.5313,195.1814,204.8186,0
6.436812,1.530922,2.408651,196.9382,201.5309,195.1827,204.8173,0
6.439480,1.530514,2.408008,196.9390,201.5305,195.1840,204.8160,0
6.442147,1.530106,2.407366,196.9398,201.5301,195.1853,204.8147,0
6.444815,1.529698,2.406724,196.9406,201.5297,195.1866,204.8134,0
6.447482,1.529290,2.406082,196.9414,201.5293,195.1878,204.8122,0
6.450150,1.528882,2.405440,196.9422,201.5289,195.1891,204.8109,0
6.452818,1.528474,2.404799,196.9431,201.5285,195.1904,204.8096,0
6.455485,1.528066,2.404157,196.9439,201.5281,195.1917,204.8083,0
6.458153,1.527659,2.403516,196.9447,201.5277,195.1930,204.8070,0
6.460820,1.527251,2.402875,196.9455,201.5273,195.1942,204.8058,0
6.463488,1.526844,2.402234,196.9463,201.5268,195.1955,204.8045,0
6.466155,1.526437,2.401593,196.9471,201.5264,195.1968,204.8032,0
6.468823,1.526029,2.400953,196.9479,201.5260,195.1981,204.8019,0
6.471490,1.525622,2.400313,196.9488,201.5256,195.1994,204.8006,0
6.474158,1.525215,2.399672,196.9496,201.5252,195.2007,204.7993,0
6.476826,1.524809,2.399032,196.9504,201.5248,195.2019,204.7981,0
6.479493,1.524402,2.398392,196.9512,201.5244,195.2032,204.7968,0
6.482161,1.523995,2.397753,196.9520,201.5240,195.2045,204.7955,0
6.484828,1.523589,2.397113,196.9528,201.5236,195.2058,204.7942,0
6.487496,1.523183,2.396474,196.9536,201.5232,195.2071,204.7929,0
6.490163,1.522776,2.395835,196.9544,201.5228,195.2083,204.7917,0
6.492831,1.522370,2.395196,196.9553,201.5224,195.2096,204.7904,0
6.495498,1.521964,2.394557,196.9561,201.5220,195.2109,204.7891,0
6.498166,1.521558,2.393918,196.9569,201.5216,195.2122,204.7878,0
6.500834,1.521152,2.393280,196.9577,201.5212,195.2134,204.7866,0
6.503501,1.520747,2.392641,196.9585,201.5207,195.2147,204.7853,0
6.506169,1.520341,2.392003,196.9593,201.5203,195.2160,204.7840,0
6.508836,1.519935,2.391365,196.9601,201.5199,195.2173,204.7827,0
6.511504,1.519530,2.390727,196.9609,201.5195,195.2185,204.7815,0
6.514171,1.519125,2.390090,196.9618,201.5191,195.2198,204.7802,0
6.516839,1.518720,2.389452,196.9626,201.5187,195.2211,204.7789,0
6.519507,1.518315,2.388815,196.9634,201.5183,195.2224,204.7776,0
6.522174,1.517910,2.388178,196.9642,201.5179,195.2236,204.7764,0
6.524842,1.517505,2.387541,196.9650,201.5175,195.2249,204.7751,0
6.527509,1.517100,2.386904,196.9658,201.5171,195.2262,204.7738,0
6.530177,1.516695,2.386267,196.9666,201.5167,195.2275,204.7725,0
6.532844,1.516291,2.385631,196.9674,201.5163,195.2287,204.7713,0
6.535512,1.515886,2.384995,196.9682,201.5159,195.2300,204.7700,0
6.538179,1.515482,2.384358,196.9690,201.5155,195.2313,204.7687,0
6.540847,1.515078,2.383722,196.9698,201.5151,195.2326,204.7674,0
6.543515,1.514674,2.383087,196.9707,201.5147,195.2338,204.7662,0
6.546182,1.514270,2.382451,196.9715,201.5143,195.2351,204.7649,0
6.548850,1.513866,2.381816,196.9723,201.5139,195.2364,204.7636,0
6.551517,1.513462,2.381180,196.9731,201.5135,195.2376,204.7624,0
6.554185,1.513058,2.380545,196.9739,201.5131,195.2389,204.7611,0
6.556852,1.512655,2.379910,196.9747,201.5127,195.2402,204.7598,0
6.559520,1.512251,2.379275,196.9755,201.5123,195.2414,204.7586,0
6.562187,1.511848,2.378641,196.9763,201.5118,195.2427,204.7573,0
6.564855,1.511445,2.378006,196.9771,201.5114,195.2440,204.7560,0
6.567523,1.511042,2.377372,196.9779,201.5110,195.2453,204.7547,0
6.570190,1.510639,2.376738,196.9787,201.5106,195.2465,204.7535,0
6.572858,1.510236,2.376104,196.9795,201.5102,195.2478,204.7522,0
6.575525,1.509833,2.375470,196.9803,201.5098,195.2491,204.7509,0
6.578193,1.509430,2.374837,196.9811,201.5094,195.2503,204.7497,0
6.580860,1.509028,2.374203,196.9819,201.5090,195.2516,204.7484,0
6.583528,1.508625,2.373570,196.9827,201.5086,195.2529,204.7471,0
6.586195,1.508223,2.372937,196.9836,201.5082,195.2541,204.7459,0
6.588863,1.507820,2.372304,196.9844,201.5078,195.2554,204.7446,0
6.591531,1.507418,2.371671,196.9852,201.5074,195.2567,204.7433,0
6.594198,1.507016,2.371039,196.9860,201.5070,195.2579,204.7421,0
6.596866,1.506614,2.370406,196.9868,201.5066,195.2592,204.7408,0
6.599533,1.506212,2.369774,196.9876,201.5062,195.2605,204.7395,0
6.602201,1.505811,2.369142,196.9884,201.5058,195.2617,204.7383,0
6.604868,1.505409,2.368510,196.9892,201.5054,195.2630,204.7370,0
6.607536,1.505008,2.367879,196.9900,201.5050,195.2642,204.7358,0
6.610203,1.504606,2.367247,196.9908,201.5046,195.2655,204.7345,0
6.612871,1.504205,2.366616,196.9916,201.5042,195.2668,204.7332,0
6.615539,1.503804,2.365984,196.9924,201.5038,195.2680,204.7320,0
6.618206,1.503403,2.365353,196.9932,201.5034,195.2693,204.7307,0
6.620874,1.503002,2.364722,196.9940,201.5030,195.2706,204.7294,0
6.623541,1.502601,2.364092,196.9948,201.5026,195.2718,204.7282,0
6.626209,1.502200,2.363461,196.9956,201.5022,195.2731,204.7269,0
6.628876,1.501799,2.362831,196.9964,201.5018,195.2743,204.7257,0
6.631544,1.501399,2.362201,196.9972,201.5014,195.2756,204.7244,0
6.634211,1.500998,2.361571,196.9980,201.5010,195.2769,204.7231,0
6.636879,1.500598,2.360941,196.9988,201.5006,195.2781,204.7219,0
6.639547,1.500198,2.360311,196.9996,201.5002,195.2794,204.7206,0
6.642214,1.499797,2.359681,197.0004,201.4998,195.2806,204.7194,0
6.644882,1.499397,2.359052,197.0012,201.4994,195.2819,204.7181,0
6.647549,1.498998,2.358423,197.0020,201.4990,195.2832,204.7168,0
6.650217,1.498598,2.357794,197.0028,201.4986,195.2844,204.7156,0
6.652884,1.498198,2.357165,197.0036,201.4982,195.2857,204.7143,0
6.655552,1.497798,2.356536,197.0044,201.4978,195.2869,204.7131,0
6.658219,1.497399,2.355908,197.0052,201.4974,195.2882,204.7118,0
6.660887,1.497000,2.355279,197.0060,201.4970,195.2894,204.7106,0
6.663555,1.496600,2.354651,197.0068,201.4966,195.2907,204.7093,0
6.666222,1.496201,2.354023,197.0076,201.4962,195.2920,204.7080,0
6.668890,1.495802,2.353395,197.0084,201.4958,195.2932,204.7068,0
6.671557,1.495403,2.352767,197.0092,201.4954,195.2945,204.7055,0
6.674225,1.495004,2.352140,197.0100,201.4950,195.2957,204.7043,0
6.676892,1.494605,2.351513,197.0108,201.4946,195.2970,204.7030,0
6.679560,1.494207,2.350885,197.0116,201.4942,195.2982,204.7018,0
6.682227,1.493808,2.350258,197.0124,201.4938,195.2995,204.7005,0
6.684895,1.493410,2.349632,197.0132,201.4934,195.3007,204.6993,0
6.687563,1.493012,2.349005,197.0140,201.4930,195.3020,204.6980,0
6.690230,1.492613,2.348378,197.0148,201.4926,195.3032,204.6968,0
6.692898,1.492215,2.347752,197.0156,201.4922,195.3045,204.6955,0
6.695565,1.491817,2.347126,197.0164,201.4918,195.3057,204.6943,0
6.698233,1.491419,2.346500,197.0172,201.4914,195.3070,204.6930,0
6.700900,1.491022,2.345874,197.0180,201.4910,195.3083,204.6917,0
6.703568,1.490624,2.345248,197.0188,201.4906,195.3095,204.6905,0
6.706235,1.490226,2.344623,197.0195,201.4902,195.3108,204.6892,0
6.708903,1.489829,2.343997,197.0203,201.4898,195.3120,204.6880,0
6.711571,1.489431,2.343372,197.0211,201.4894,195.3133,204.6867,0
6.714238,1.489034,2.342747,197.0219,201.4890,195.3145,204.6855,0
6.716906,1.488637,2.342122,197.0227,201.4886,195.3158,204.6842,0
6.719573,1.488240,2.341498,197.0235,201.4882,195.3170,204.6830,0
6.722241,1.487843,2.340873,197.0243,201.4878,195.3183,204.6817,0
6.724908,1.487446,2.340249,197.0251,201.4874,195.3195,204.6805,0
6.727576,1.487049,2.339624,197.0259,201.4870,195.3208,204.6792,0
6.730243,1.486653,2.339000,197.0267,201.4867,195.3220,204.6780,0
6.732911,1.486256,2.338377,197.0275,201.4863,195.3232,204.6768,0
6.735579,1.485860,2.337753,197.0283,201.4859,195.3245,204.6755,0
6.738246,1.485464,2.337129,197.0291,201.4855,195.3257,204.6743,0
6.740914,1.485067,2.336506,197.0299,201.4851,195.3270,204.6730,0
6.743581,1.484671,2.335883,197.0307,201.4847,195.3282,204.6718,0
6.746249,1.484275,2.335260,197.0314,201.4843,195.3295,204.6705,0
6.748916,1.483879,2.334637,197.0322,201.4839,195.3307,204.6693,0
6.751584,1.483484,2.334014,197.0330,201.4835,195.3320,204.6680,0
6.754251,1.483088,2.333392,197.0338,201.4831,195.3332,204.6668,0
6.756919,1.482692,2.332769,197.0346,201.4827,195.3345,204.6655,0
6.759587,1.482297,2.332147,197.0354,201.4823,195.3357,204.6643,0
6.762254,1.481902,2.331525,197.0362,201.4819,195.3369,204.6631,0
6.764922,1.481506,2.330903,197.0370,201.4815,195.3382,204.6618,0
6.767589,1.481111,2.330282,197.0378,201.4811,195.3394,204.6606,0
6.770257,1.480716,2.329660,197.0386,201.4807,195.3407,204.6593,0
6.772924,1.480321,2.329039,197.0394,201.4803,195.3419,204.6581,0
6.775592,1.479926,2.328417,197.0401,201.4799,195.3432,204.6568,0
6.778259,1.479532,2.327796,197.0409,201.4795,195.3444,204.6556,0
6.780927,1.479137,2.327176,197.0417,201.4791,195.3456,204.6544,0
6.783595,1.478742,2.326555,197.0425,201.4787,195.3469,204.6531,0
6.786262,1.478348,2.325934,197.0433,201.4783,195.3481,204.6519,0
6.788930,1.477954,2.325314,197.0441,201.4780,195.3494,204.6506,0
6.791597,1.477560,2.324694,197.0449,201.4776,195.3506,204.6494,0
6.794265,1.477165,2.324074,197.0457,201.4772,195.3519,204.6481,0
6.796932,1.476771,2.323454,197.0465,201.4768,195.3531,204.6469,0
6.799600,1.476378,2.322834,197.0472,201.4764,195.3543,204.6457,0
6.802267,1.475984,2.322215,197.0480,201.4760,195.3556,204.6444,0
6.804935,1.475590,2.321595,197.0488,201.4756,195.3568,204.6432,0
6.807603,1.475197,2.320976,197.0496,201.4752,195.3580,204.6420,0
6.810270,1.474803,2.320357,197.0504,201.4748,195.3593,204.6407,0
6.812938,1.474410,2.319738,197.0512,201.4744,195.3605,204.6395,0
6.815605,1.474016,2.319119,197.0520,201.4740,195.3618,204.6382,0
6.818273,1.473623,2.318501,197.0528,201.4736,195.3630,204.6370,0
6.820940,1.473230,2.317882,197.0535,201.4732,195.3642,204.6358,0
6.823608,1.472837,2.317264,197.0543,201.4728,195.3655,204.6345,0
6.826275,1.472445,2.316646,197.0551,201.4724,195.3667,204.6333,0
6.828943,1.472052,2.316028,197.0559,201.4721,195.3679,204.6321,0
6.831611,1.471659,2.315410,197.0567,201.4717,195.3692,204.6308,0
6.834278,1.471267,2.314793,197.0575,201.4713,195.3704,204.6296,0
6.836946,1.470874,2.314175,197.0583,201.4709,195.3716,204.6284,0
6.839613,1.470482,2.313558,197.0590,201.4705,195.3729,204.6271,0
6.842281,1.470090,2.312941,197.0598,201.4701,195.3741,204.6259,0
6.844948,1.469698,2.312324,197.0606,201.4697,195.3754,204.6246,0
6.847616,1.469306,2.311707,197.0614,201.4693,195.3766,204.6234,0
6.850283,1.468914,2.311091,197.0622,201.4689,195.3778,204.6222,0
6.852951,1.468522,2.310474,197.0630,201.4685,195.3791,204.6209,0
6.855619,1.468130,2.309858,197.0637,201.4681,195.3803,204.6197,0
6.858286,1.467739,2.309242,197.0645,201.4677,195.3815,204.6185,0
6.860954,1.467347,2.308626,197.0653,201.4673,195.3827,204.6173,0
6.863621,1.466956,2.308010,197.0661,201.4670,195.3840,204.6160,0
6.866289,1.466565,2.307395,197.0669,201.4666,195.3852,204.6148,0
6.868956,1.466173,2.306779,197.0677,201.4662,195.3864,204.6136,0
6.871624,1.465782,2.306164,197.0684,201.4658,195.3877,204.6123,0
6.874291,1.465391,2.305549,197.0692,201.4654,195.3889,204.6111,0
6.876959,1.465001,2.304934,197.0700,201.4650,195.3901,204.6099,0
6.879627,1.464610,2.304319,197.0708,201.4646,195.3914,204.6086,0
6.882294,1.464219,2.303705,197.0716,201.4642,195.3926,204.6074,0
6.884962,1.463829,2.303090,197.0723,201.4638,195.3938,204.6062,0
6.887629,1.463438,2.302476,197.0731,201.4634,195.3950,204.6050,0
6.890297,1.463048,2.301862,197.0739,201.4630,195.3963,204.6037,0
6.892964,1.462658,2.301248,197.0747,201.4627,195.3975,204.6025,0
6.895632,1.462268,2.300634,197.0755,201.4623,195.3987,204.6013,0
6.898299,1.461877,2.300021,197.0762,201.4619,195.4000,204.6000,0
6.900967,1.461488,2.299407,197.0770,201.4615,195.4012,204.5988,0
6.903635,1.461098,2.298794,197.0778,201.4611,195.4024,204.5976,0
6.906302,1.460708,2.298181,197.0786,201.4607,195.4036,204.5964,0
6.908970,1.460318,2.297568,197.0794,201.4603,195.4049,204.5951,0
6.911637,1.459929,2.296955,197.0801,201.4599,195.4061,204.5939,0
6.914305,1.459540,2.296342,197.0809,201.4595,195.4073,204.5927,0
6.916972,1.459150,2.295730,197.0817,201.4592,195.4085,204.5915,0
6.919640,1.458761,2.295117,197.0825,201.4588,195.4098,204.5902,0
6.922307,1.458372,2.294505,197.0833,201.4584,195.4110,204.5890,0
6.924975,1.457983,2.293893,197.0840,201.4580,195.4122,204.5878,0
6.927643,1.457594,2.293281,197.0848,201.4576,195.4134,204.5866,0
6.930310,1.457205,2.292670,197.0856,201.4572,195.4147,204.5853,0
6.932978,1.456817,2.292058,197.0864,201.4568,195.4159,204.5841,0
6.935645,1.456428,2.291447,197.0871,201.4564,195.4171,204.5829,0
6.938313,1.456040,2.290836,197.0879,201.4560,195.4183,204.5817,0
6.940980,1.455651,2.290225,197.0887,201.4557,195.4196,204.5804,0
6.943648,1.455263,2.289614,197.0895,201.4553,195.4208,204.5792,0
6.946315,1.454875,2.289003,197.0903,201.4549,195.4220,204.5780,0
6.948983,1.454487,2.288393,197.0910,201.4545,195.4232,204.5768,0
6.951651,1.454099,2.287782,197.0918,201.4541,195.4244,204.5756,0
6.954318,1.453711,2.287172,197.0926,201.4537,195.4257,204.5743,0
6.956986,1.453323,2.286562,197.0934,201.4533,195.4269,204.5731,0
6.959653,1.452936,2.285952,197.0941,201.4529,195.4281,204.5719,0
6.962321,1.452548,2.285343,197.0949,201.4525,195.4293,204.5707,0
6.964988,1.452161,2.284733,197.0957,201.4522,195.4305,204.5695,0
6.967656,1.451774,2.284124,197.0965,201.4518,195.4318,204.5682,0
6.970323,1.451386,2.283514,197.0972,201.4514,195.4330,204.5670,0
