t_s,protocol,eps_mod_pct,sigma_on
2.730910,burst_50ms,2.950371,0
2.734245,burst_50ms,2.941614,0
2.737579,burst_50ms,2.933116,0
2.740914,burst_50ms,2.924867,0
2.744248,burst_50ms,2.916859,0
2.747583,burst_50ms,2.909084,0
2.750917,burst_50ms,2.937875,1
2.754251,burst_50ms,3.060306,1
2.757586,burst_50ms,3.179309,1
2.760920,burst_50ms,3.294994,1
2.764255,burst_50ms,3.407470,1
2.767589,burst_50ms,3.516844,1
2.770924,burst_50ms,3.623215,1
2.774258,burst_50ms,3.726683,1
2.777593,burst_50ms,3.827342,1
2.780927,burst_50ms,3.925284,1
2.784261,burst_50ms,4.020599,1
2.787596,burst_50ms,4.113372,1
2.790930,burst_50ms,4.203686,1
2.794265,burst_50ms,4.291622,1
2.797599,burst_50ms,4.377258,1
2.800934,burst_50ms,4.423671,0
2.804268,burst_50ms,4.375185,0
2.807603,burst_50ms,4.328257,0
2.810937,burst_50ms,4.282836,0
2.814271,burst_50ms,4.238873,0
2.817606,burst_50ms,4.196319,0
2.820940,burst_50ms,4.155128,0
2.824275,burst_50ms,4.115256,0
2.827609,burst_50ms,4.076660,0
2.830944,burst_50ms,4.039297,0
2.834278,burst_50ms,4.003127,0
2.837613,burst_50ms,3.968112,0
2.840947,burst_50ms,3.934212,0
2.844281,burst_50ms,3.901393,0
2.847616,burst_50ms,3.869617,0
2.850950,burst_50ms,3.838852,0
2.854285,burst_50ms,3.809063,0
2.857619,burst_50ms,3.780219,0
2.860954,burst_50ms,3.752290,0
2.864288,burst_50ms,3.725244,0
2.867623,burst_50ms,3.699053,0
2.870957,burst_50ms,3.673689,0
2.874291,burst_50ms,3.649124,0
2.877626,burst_50ms,3.625334,0
2.880960,burst_50ms,3.602291,0
2.884295,burst_50ms,3.579973,0
2.887629,burst_50ms,3.558354,0
2.890964,burst_50ms,3.537412,0
2.894298,burst_50ms,3.517126,0
2.897633,burst_50ms,3.497472,0
2.900967,burst_50ms,3.478432,0
2.904301,burst_50ms,3.459983,0
2.907636,burst_50ms,3.442108,0
2.910970,burst_50ms,3.424787,0
2.914305,burst_50ms,3.408003,0
2.917639,burst_50ms,3.391737,0
2.920974,burst_50ms,3.375972,0
2.924308,burst_50ms,3.360693,0
2.927643,burst_50ms,3.345883,0
2.930977,burst_50ms,3.331527,0
2.934311,burst_50ms,3.317610,0
2.937646,burst_50ms,3.304118,0
2.940980,burst_50ms,3.291036,0
2.944315,burst_50ms,3.278351,0
2.947649,burst_50ms,3.266051,0
2.950984,burst_50ms,3.254122,0
2.954318,burst_50ms,3.242553,0
2.957653,burst_50ms,3.231332,0
2.960987,burst_50ms,3.220446,0
2.964321,burst_50ms,3.209887,0
2.967656,burst_50ms,3.199641,0
2.970990,burst_50ms,3.189700,0
2.974325,burst_50ms,3.180054,0
2.977659,burst_50ms,3.170692,0
2.980994,burst_50ms,3.161605,0
2.984328,burst_50ms,3.152785,0
2.987663,burst_50ms,3.144222,0
2.990997,burst_50ms,3.135909,0
2.994331,burst_50ms,3.127836,0
2.997666,burst_50ms,3.119997,0
3.001000,burst_50ms,3.152012,1
3.004335,burst_50ms,3.274286,1
3.007669,burst_50ms,3.393134,1
3.011004,burst_50ms,3.508667,1
3.014338,burst_50ms,3.620995,1
3.017673,burst_50ms,3.730221,1
3.021007,burst_50ms,3.836449,1
3.024341,burst_50ms,3.939775,1
3.027676,burst_50ms,4.040295,1
3.031010,burst_50ms,4.138100,1
3.034345,burst_50ms,4.233280,1
3.037679,burst_50ms,4.325920,1
3.041014,burst_50ms,4.416104,1
3.044348,burst_50ms,4.503912,1
3.047683,burst_50ms,4.589421,1
3.051017,burst_50ms,4.632420,0
3.054351,burst_50ms,4.583904,0
3.057686,burst_50ms,4.536945,0
3.061020,burst_50ms,4.491491,0
3.064355,burst_50ms,4.447493,0
3.067689,burst_50ms,4.404904,0
3.071024,burst_50ms,4.363677,0
3.074358,burst_50ms,4.323767,0
3.077693,burst_50ms,4.285132,0
3.081027,burst_50ms,4.247730,0
3.084361,burst_50ms,4.211520,0
3.087696,burst_50ms,4.176463,0
3.091030,burst_50ms,4.142521,0
3.094365,burst_50ms,4.109658,0
3.097699,burst_50ms,4.077839,0
3.101034,burst_50ms,4.047029,0
3.104368,burst_50ms,4.017194,0
3.107703,burst_50ms,3.988304,0
3.111037,burst_50ms,3.960327,0
3.114371,burst_50ms,3.933233,0
3.117706,burst_50ms,3.906994,0
3.121040,burst_50ms,3.881581,0
3.124375,burst_50ms,3.856967,0
3.127709,burst_50ms,3.833125,0
3.131044,burst_50ms,3.810032,0
3.134378,burst_50ms,3.787662,0
3.137713,burst_50ms,3.765991,0
3.141047,burst_50ms,3.744996,0
3.144381,burst_50ms,3.724656,0
3.147716,burst_50ms,3.704949,0
3.151050,burst_50ms,3.685854,0
3.154385,burst_50ms,3.667351,0
3.157719,burst_50ms,3.649421,0
3.161054,burst_50ms,3.632044,0
3.164388,burst_50ms,3.615204,0
3.167723,burst_50ms,3.598881,0
3.171057,burst_50ms,3.583060,0
3.174391,burst_50ms,3.567724,0
3.177726,burst_50ms,3.552856,0
3.181060,burst_50ms,3.538442,0
3.184395,burst_50ms,3.524466,0
3.187729,burst_50ms,3.510915,0
3.191064,burst_50ms,3.497775,0
3.194398,burst_50ms,3.485031,0
3.197733,burst_50ms,3.472671,0
3.201067,burst_50ms,3.460683,0
3.204401,burst_50ms,3.449053,0
3.207736,burst_50ms,3.437771,0
3.211070,burst_50ms,3.426825,0
3.214405,burst_50ms,3.416205,0
3.217739,burst_50ms,3.405898,0
3.221074,burst_50ms,3.395896,0
3.224408,burst_50ms,3.386188,0
3.227743,burst_50ms,3.376764,0
3.231077,burst_50ms,3.367615,0
3.234411,burst_50ms,3.358733,0
3.237746,burst_50ms,3.350108,0
3.241080,burst_50ms,3.341732,0
3.244415,burst_50ms,3.333597,0
3.247749,burst_50ms,3.325695,0
3.251084,burst_50ms,3.360933,1
3.254418,burst_50ms,3.483052,1
3.257753,burst_50ms,3.601746,1
3.261087,burst_50ms,3.717130,1
3.264421,burst_50ms,3.829310,1
3.267756,burst_50ms,3.938392,1
3.271090,burst_50ms,4.044477,1
3.274425,burst_50ms,4.147663,1
3.277759,burst_50ms,4.248046,1
3.281094,burst_50ms,4.345716,1
3.284428,burst_50ms,4.440763,1
3.287763,burst_50ms,4.533273,1
3.291097,burst_50ms,4.623328,1
3.294431,burst_50ms,4.711008,1
3.297766,burst_50ms,4.796393,1
3.301100,burst_50ms,4.835983,0
3.304435,burst_50ms,4.787438,0
3.307769,burst_50ms,4.740449,0
3.311104,burst_50ms,4.694963,0
3.314438,burst_50ms,4.650933,0
3.317773,burst_50ms,4.608310,0
3.321107,burst_50ms,4.567049,0
3.324441,burst_50ms,4.527104,0
3.327776,burst_50ms,4.488432,0
3.331110,burst_50ms,4.450992,0
3.334445,burst_50ms,4.414743,0
3.337779,burst_50ms,4.379646,0
3.341114,burst_50ms,4.345664,0
3.344448,burst_50ms,4.312759,0
3.347783,burst_50ms,4.280897,0
3.351117,burst_50ms,4.250044,0
3.354451,burst_50ms,4.220166,0
3.357786,burst_50ms,4.191231,0
3.361120,burst_50ms,4.163208,0
3.364455,burst_50ms,4.136069,0
3.367789,burst_50ms,4.109782,0
3.371124,burst_50ms,4.084321,0
3.374458,burst_50ms,4.059659,0
3.377793,burst_50ms,4.035769,0
3.381127,burst_50ms,4.012626,0
3.384461,burst_50ms,3.990206,0
3.387796,burst_50ms,3.968485,0
3.391130,burst_50ms,3.947439,0
3.394465,burst_50ms,3.927048,0
3.397799,burst_50ms,3.907288,0
3.401134,burst_50ms,3.888141,0
3.404468,burst_50ms,3.869585,0
3.407803,burst_50ms,3.851601,0
3.411137,burst_50ms,3.834171,0
3.414471,burst_50ms,3.817276,0
3.417806,burst_50ms,3.800898,0
3.421140,burst_50ms,3.785022,0
3.424475,burst_50ms,3.769630,0
3.427809,burst_50ms,3.754706,0
3.431144,burst_50ms,3.740236,0
3.434478,burst_50ms,3.726204,0
3.437813,burst_50ms,3.712596,0
3.441147,burst_50ms,3.699398,0
3.444481,burst_50ms,3.686597,0
3.447816,burst_50ms,3.674179,0
3.451150,burst_50ms,3.662132,0
3.454485,burst_50ms,3.650444,0
3.457819,burst_50ms,3.639104,0
3.461154,burst_50ms,3.628099,0
3.464488,burst_50ms,3.617419,0
3.467823,burst_50ms,3.607053,0
3.471157,burst_50ms,3.596991,0
3.474491,burst_50ms,3.587223,0
3.477826,burst_50ms,3.577739,0
3.481160,burst_50ms,3.568530,0
3.484495,burst_50ms,3.559587,0
3.487829,burst_50ms,3.550902,0
3.491164,burst_50ms,3.542465,0
3.494498,burst_50ms,3.534269,0
3.497833,burst_50ms,3.526305,0
3.501167,burst_50ms,3.564767,1
3.504502,burst_50ms,3.686732,1
3.507836,burst_50ms,3.805275,1
3.511170,burst_50ms,3.920510,1
3.514505,burst_50ms,4.032545,1
3.517839,burst_50ms,4.141484,1
3.521174,burst_50ms,4.247429,1
3.524508,burst_50ms,4.350477,1
3.527843,burst_50ms,4.450724,1
3.531177,burst_50ms,4.548261,1
3.534512,burst_50ms,4.643177,1
3.537846,burst_50ms,4.735557,1
3.541180,burst_50ms,4.825485,1
3.544515,burst_50ms,4.913041,1
3.547849,burst_50ms,4.998302,1
3.551184,burst_50ms,5.034487,0
3.554518,burst_50ms,4.985915,0
3.557853,burst_50ms,4.938897,0
3.561187,burst_50ms,4.893382,0
3.564522,burst_50ms,4.849321,0
3.567856,burst_50ms,4.806666,0
3.571190,burst_50ms,4.765372,0
3.574525,burst_50ms,4.725393,0
3.577859,burst_50ms,4.686686,0
3.581194,burst_50ms,4.649209,0
3.584528,burst_50ms,4.612923,0
3.587863,burst_50ms,4.577789,0
3.591197,burst_50ms,4.543767,0
3.594532,burst_50ms,4.510823,0
3.597866,burst_50ms,4.478920,0
3.601200,burst_50ms,4.448025,0
3.604535,burst_50ms,4.418105,0
3.607869,burst_50ms,4.389127,0
3.611204,burst_50ms,4.361061,0
3.614538,burst_50ms,4.333876,0
3.617873,burst_50ms,4.307545,0
3.621207,burst_50ms,4.282038,0
3.624542,burst_50ms,4.257330,0
3.627876,burst_50ms,4.233393,0
3.631210,burst_50ms,4.210202,0
3.634545,burst_50ms,4.187733,0
3.637879,burst_50ms,4.165963,0
3.641214,burst_50ms,4.144868,0
3.644548,burst_50ms,4.124427,0
3.647883,burst_50ms,4.104617,0
3.651217,burst_50ms,4.085418,0
3.654552,burst_50ms,4.066811,0
3.657886,burst_50ms,4.048775,0
3.661220,burst_50ms,4.031293,0
3.664555,burst_50ms,4.014345,0
3.667889,burst_50ms,3.997915,0
3.671224,burst_50ms,3.981985,0
3.674558,burst_50ms,3.966539,0
3.677893,burst_50ms,3.951561,0
3.681227,burst_50ms,3.937036,0
3.684562,burst_50ms,3.922949,0
3.687896,burst_50ms,3.909286,0
3.691230,burst_50ms,3.896032,0
3.694565,burst_50ms,3.883175,0
3.697899,burst_50ms,3.870701,0
3.701234,burst_50ms,3.858598,0
3.704568,burst_50ms,3.846853,0
3.707903,burst_50ms,3.835456,0
3.711237,burst_50ms,3.824394,0
3.714572,burst_50ms,3.813656,0
3.717906,burst_50ms,3.803232,0
3.721240,burst_50ms,3.793112,0
3.724575,burst_50ms,3.783286,0
3.727909,burst_50ms,3.773744,0
3.731244,burst_50ms,3.764476,0
3.734578,burst_50ms,3.755474,0
3.737913,burst_50ms,3.746729,0
3.741247,burst_50ms,3.738233,0
3.744582,burst_50ms,3.729978,0
3.747916,burst_50ms,3.721955,0
3.751250,burst_50ms,3.763639,1
3.754585,burst_50ms,3.885452,1
3.757919,burst_50ms,4.003846,1
3.761254,burst_50ms,4.118935,1
3.764588,burst_50ms,4.230825,1
3.767923,burst_50ms,4.339623,1
3.771257,burst_50ms,4.445429,1
3.774592,burst_50ms,4.548341,1
3.777926,burst_50ms,4.648454,1
3.781260,burst_50ms,4.745859,1
3.784595,burst_50ms,4.840645,1
3.787929,burst_50ms,4.932898,1
3.791264,burst_50ms,5.022701,1
3.794598,burst_50ms,5.110133,1
3.797933,burst_50ms,5.195273,1
3.801267,burst_50ms,5.228056,0
3.804602,burst_50ms,5.179459,0
3.807936,burst_50ms,5.132415,0
3.811270,burst_50ms,5.086872,0
3.814605,burst_50ms,5.042782,0
3.817939,burst_50ms,5.000097,0
3.821274,burst_50ms,4.958771,0
3.824608,burst_50ms,4.918759,0
3.827943,burst_50ms,4.880018,0
3.831277,burst_50ms,4.842508,0
3.834612,burst_50ms,4.806186,0
3.837946,burst_50ms,4.771015,0
3.841280,burst_50ms,4.736956,0
3.844615,burst_50ms,4.703974,0
3.847949,burst_50ms,4.672032,0
3.851284,burst_50ms,4.641097,0
3.854618,burst_50ms,4.611136,0
3.857953,burst_50ms,4.582117,0
3.861287,burst_50ms,4.554008,0
3.864622,burst_50ms,4.526781,0
3.867956,burst_50ms,4.500406,0
3.871290,burst_50ms,4.474855,0
3.874625,burst_50ms,4.450102,0
3.877959,burst_50ms,4.426119,0
3.881294,burst_50ms,4.402882,0
3.884628,burst_50ms,4.380367,0
3.887963,burst_50ms,4.358550,0
3.891297,burst_50ms,4.337407,0
3.894632,burst_50ms,4.316917,0
3.897966,burst_50ms,4.297059,0
3.901300,burst_50ms,4.277811,0
3.904635,burst_50ms,4.259154,0
3.907969,burst_50ms,4.241068,0
3.911304,burst_50ms,4.223534,0
3.914638,burst_50ms,4.206536,0
3.917973,burst_50ms,4.190054,0
3.921307,burst_50ms,4.174072,0
3.924642,burst_50ms,4.158574,0
3.927976,burst_50ms,4.143543,0
3.931310,burst_50ms,4.128965,0
3.934645,burst_50ms,4.114825,0
3.937979,burst_50ms,4.101108,0
3.941314,burst_50ms,4.087800,0
3.944648,burst_50ms,4.074889,0
3.947983,burst_50ms,4.062360,0
3.951317,burst_50ms,4.050202,0
3.954652,burst_50ms,4.038403,0
3.957986,burst_50ms,4.026949,0
3.961320,burst_50ms,4.015832,0
3.964655,burst_50ms,4.005038,0
3.967989,burst_50ms,3.994558,0
3.971324,burst_50ms,3.984382,0
3.974658,burst_50ms,3.974499,0
3.977993,burst_50ms,3.964900,0
3.981327,burst_50ms,3.955575,0
3.984662,burst_50ms,3.946516,0
3.987996,burst_50ms,3.937714,0
3.991330,burst_50ms,3.929160,0
3.994665,burst_50ms,3.920847,0
3.997999,burst_50ms,3.912766,0
4.001334,burst_50ms,3.957672,1
4.004668,burst_50ms,4.079334,1
4.008003,burst_50ms,4.197581,1
4.011337,burst_50ms,4.312524,1
4.014672,burst_50ms,4.424273,1
4.018006,burst_50ms,4.532931,1
4.021340,burst_50ms,4.638600,1
4.024675,burst_50ms,4.741377,1
4.028009,burst_50ms,4.841358,1
4.031344,burst_50ms,4.938633,1
4.034678,burst_50ms,5.033292,1
4.038013,burst_50ms,5.125419,1
4.041347,burst_50ms,5.215098,1
4.044682,burst_50ms,5.302409,1
4.048016,burst_50ms,5.387429,1
4.051350,burst_50ms,5.416814,0
4.054685,burst_50ms,5.368193,0
4.058019,burst_50ms,5.321124,0
4.061354,burst_50ms,5.275554,0
4.064688,burst_50ms,5.231437,0
4.068023,burst_50ms,5.188723,0
4.071357,burst_50ms,5.147367,0
4.074692,burst_50ms,5.107324,0
4.078026,burst_50ms,5.068552,0
4.081360,burst_50ms,5.031008,0
4.084695,burst_50ms,4.994653,0
4.088029,burst_50ms,4.959447,0
4.091364,burst_50ms,4.925352,0
4.094698,burst_50ms,4.892333,0
4.098033,burst_50ms,4.860354,0
4.101367,burst_50ms,4.829381,0
4.104702,burst_50ms,4.799381,0
4.108036,burst_50ms,4.770322,0
4.111370,burst_50ms,4.742173,0
4.114705,burst_50ms,4.714904,0
4.118039,burst_50ms,4.688487,0
4.121374,burst_50ms,4.662893,0
4.124708,burst_50ms,4.638096,0
4.128043,burst_50ms,4.614070,0
4.131377,burst_50ms,4.590789,0
4.134712,burst_50ms,4.568228,0
4.138046,burst_50ms,4.546365,0
4.141380,burst_50ms,4.525176,0
4.144715,burst_50ms,4.504640,0
4.148049,burst_50ms,4.484734,0
4.151384,burst_50ms,4.465438,0
4.154718,burst_50ms,4.446733,0
4.158053,burst_50ms,4.428598,0
4.161387,burst_50ms,4.411016,0
4.164722,burst_50ms,4.393968,0
4.168056,burst_50ms,4.377436,0
4.171390,burst_50ms,4.361404,0
4.174725,burst_50ms,4.345855,0
4.178059,burst_50ms,4.330773,0
4.181394,burst_50ms,4.316144,0
4.184728,burst_50ms,4.301952,0
4.188063,burst_50ms,4.288183,0
4.191397,burst_50ms,4.274823,0
4.194732,burst_50ms,4.261859,0
4.198066,burst_50ms,4.249277,0
4.201400,burst_50ms,4.237066,0
4.204735,burst_50ms,4.225212,0
4.208069,burst_50ms,4.213705,0
4.211404,burst_50ms,4.202534,0
4.214738,burst_50ms,4.191686,0
4.218073,burst_50ms,4.181151,0
4.221407,burst_50ms,4.170920,0
4.224742,burst_50ms,4.160982,0
4.228076,burst_50ms,4.151327,0
4.231410,burst_50ms,4.141947,0
4.234745,burst_50ms,4.132833,0
4.238079,burst_50ms,4.123974,0
4.241414,burst_50ms,4.115365,0
4.244748,burst_50ms,4.106995,0
4.248083,burst_50ms,4.098858,0
4.251417,burst_50ms,4.146985,1
4.254752,burst_50ms,4.268498,1
4.258086,burst_50ms,4.386599,1
4.261420,burst_50ms,4.501399,1
4.264755,burst_50ms,4.613007,1
4.268089,burst_50ms,4.721528,1
4.271424,burst_50ms,4.827061,1
4.274758,burst_50ms,4.929705,1
4.278093,burst_50ms,5.029555,1
4.281427,burst_50ms,5.126702,1
4.284762,burst_50ms,5.221234,1
4.288096,burst_50ms,5.313237,1
4.291430,burst_50ms,5.402794,1
4.294765,burst_50ms,5.489985,1
4.298099,burst_50ms,5.574887,1
4.301434,burst_50ms,5.600879,0
4.304768,burst_50ms,5.552236,0
4.308103,burst_50ms,5.505143,0
4.311437,burst_50ms,5.459549,0
4.314772,burst_50ms,5.415405,0
4.318106,burst_50ms,5.372664,0
4.321440,burst_50ms,5.331280,0
4.324775,burst_50ms,5.291208,0
4.328109,burst_50ms,5.252405,0
4.331444,burst_50ms,5.214830,0
4.334778,burst_50ms,5.178442,0
4.338113,burst_50ms,5.143202,0
4.341447,burst_50ms,5.109074,0
4.344782,burst_50ms,5.076020,0
4.348116,burst_50ms,5.044005,0
4.351450,burst_50ms,5.012995,0
4.354785,burst_50ms,4.982957,0
4.358119,burst_50ms,4.953859,0
4.361454,burst_50ms,4.925671,0
4.364788,burst_50ms,4.898363,0
4.368123,burst_50ms,4.871905,0
4.371457,burst_50ms,4.846271,0
4.374792,burst_50ms,4.821432,0
4.378126,burst_50ms,4.797363,0
4.381460,burst_50ms,4.774039,0
4.384795,burst_50ms,4.751435,0
4.388129,burst_50ms,4.729528,0
4.391464,burst_50ms,4.708294,0
4.394798,burst_50ms,4.687712,0
4.398133,burst_50ms,4.667761,0
4.401467,burst_50ms,4.648419,0
4.404802,burst_50ms,4.629667,0
4.408136,burst_50ms,4.611485,0
4.411470,burst_50ms,4.593855,0
4.414805,burst_50ms,4.576759,0
4.418139,burst_50ms,4.560179,0
4.421474,burst_50ms,4.544098,0
4.424808,burst_50ms,4.528500,0
4.428143,burst_50ms,4.513369,0
4.431477,burst_50ms,4.498690,0
4.434812,burst_50ms,4.484447,0
4.438146,burst_50ms,4.470628,0
4.441480,burst_50ms,4.457217,0
4.444815,burst_50ms,4.444201,0
4.448149,burst_50ms,4.431568,0
4.451484,burst_50ms,4.419305,0
4.454818,burst_50ms,4.407400,0
4.458153,burst_50ms,4.395841,0
4.461487,burst_50ms,4.384616,0
4.464822,burst_50ms,4.373715,0
4.468156,burst_50ms,4.363128,0
4.471490,burst_50ms,4.352843,0
4.474825,burst_50ms,4.342852,0
4.478159,burst_50ms,4.333143,0
4.481494,burst_50ms,4.323709,0
4.484828,burst_50ms,4.314540,0
4.488163,burst_50ms,4.305628,0
4.491497,burst_50ms,4.296964,0
4.494832,burst_50ms,4.288539,0
4.498166,burst_50ms,4.280347,0
4.501501,burst_50ms,4.331695,1
4.504835,burst_50ms,4.453061,1
4.508169,burst_50ms,4.571017,1
4.511504,burst_50ms,4.685676,1
4.514838,burst_50ms,4.797145,1
4.518173,burst_50ms,4.905529,1
4.521507,burst_50ms,5.010928,1
4.524842,burst_50ms,5.113441,1
4.528176,burst_50ms,5.213162,1
4.531511,burst_50ms,5.310182,1
4.534845,burst_50ms,5.404590,1
4.538179,burst_50ms,5.496470,1
4.541514,burst_50ms,5.585907,1
4.544848,burst_50ms,5.672979,1
4.548183,burst_50ms,5.757764,1
4.551517,burst_50ms,5.780367,0
4.554852,burst_50ms,5.731703,0
4.558186,burst_50ms,5.684587,0
4.561521,burst_50ms,5.638970,0
4.564855,burst_50ms,5.594802,0
4.568189,burst_50ms,5.552035,0
4.571524,burst_50ms,5.510624,0
4.574858,burst_50ms,5.470524,0
4.578193,burst_50ms,5.431692,0
4.581527,burst_50ms,5.394087,0
4.584862,burst_50ms,5.357669,0
4.588196,burst_50ms,5.322397,0
4.591531,burst_50ms,5.288236,0
4.594865,burst_50ms,5.255148,0
4.598199,burst_50ms,5.223099,0
4.601534,burst_50ms,5.192054,0
4.604868,burst_50ms,5.161980,0
4.608203,burst_50ms,5.132845,0
4.611537,burst_50ms,5.104620,0
4.614872,burst_50ms,5.077273,0
4.618206,burst_50ms,5.050777,0
4.621541,burst_50ms,5.025102,0
4.624875,burst_50ms,5.000223,0
4.628209,burst_50ms,4.976114,0
4.631544,burst_50ms,4.952748,0
4.634878,burst_50ms,4.930102,0
4.638213,burst_50ms,4.908152,0
4.641547,burst_50ms,4.886875,0
4.644882,burst_50ms,4.866250,0
4.648216,burst_50ms,4.846254,0
4.651551,burst_50ms,4.826868,0
4.654885,burst_50ms,4.808070,0
4.658219,burst_50ms,4.789843,0
4.661554,burst_50ms,4.772167,0
4.664888,burst_50ms,4.755024,0
4.668223,burst_50ms,4.738397,0
4.671557,burst_50ms,4.722269,0
4.674892,burst_50ms,4.706623,0
4.678226,burst_50ms,4.691444,0
4.681561,burst_50ms,4.676717,0
4.684895,burst_50ms,4.662426,0
4.688229,burst_50ms,4.648557,0
4.691564,burst_50ms,4.635097,0
4.694898,burst_50ms,4.622031,0
4.698233,burst_50ms,4.609348,0
4.701567,burst_50ms,4.597035,0
4.704902,burst_50ms,4.585079,0
4.708236,burst_50ms,4.573469,0
4.711571,burst_50ms,4.562193,0
4.714905,burst_50ms,4.551241,0
4.718239,burst_50ms,4.540602,0
4.721574,burst_50ms,4.530266,0
4.724908,burst_50ms,4.520222,0
4.728243,burst_50ms,4.510462,0
4.731577,burst_50ms,4.500975,0
4.734912,burst_50ms,4.491754,0
4.738246,burst_50ms,4.482788,0
4.741581,burst_50ms,4.474071,0
4.744915,burst_50ms,4.465593,0
4.748249,burst_50ms,4.457348,0
4.751584,burst_50ms,4.511915,1
4.754918,burst_50ms,4.633135,1
4.758253,burst_50ms,4.750949,1
4.761587,burst_50ms,4.865467,1
4.764922,burst_50ms,4.976799,1
4.768256,burst_50ms,5.085048,1
4.771591,burst_50ms,5.190315,1
4.774925,burst_50ms,5.292698,1
4.778259,burst_50ms,5.392292,1
4.781594,burst_50ms,5.489186,1
4.784928,burst_50ms,5.583471,1
4.788263,burst_50ms,5.675231,1
4.791597,burst_50ms,5.764548,1
4.794932,burst_50ms,5.851504,1
4.798266,burst_50ms,5.936174,1
4.801601,burst_50ms,5.955391,0
4.804935,burst_50ms,5.906707,0
4.808269,burst_50ms,5.859571,0
4.811604,burst_50ms,5.813932,0
4.814938,burst_50ms,5.769741,0
4.818273,burst_50ms,5.726950,0
4.821607,burst_50ms,5.685513,0
4.824942,burst_50ms,5.645387,0
4.828276,burst_50ms,5.606528,0
4.831611,burst_50ms,5.568894,0
4.834945,burst_50ms,5.532446,0
4.838279,burst_50ms,5.497144,0
4.841614,burst_50ms,5.462952,0
4.844948,burst_50ms,5.429832,0
4.848283,burst_50ms,5.397749,0
4.851617,burst_50ms,5.366670,0
4.854952,burst_50ms,5.336562,0
4.858286,burst_50ms,5.307392,0
4.861621,burst_50ms,5.279130,0
4.864955,burst_50ms,5.251747,0
4.868289,burst_50ms,5.225213,0
4.871624,burst_50ms,5.199500,0
4.874958,burst_50ms,5.174583,0
4.878293,burst_50ms,5.150434,0
4.881627,burst_50ms,5.127028,0
4.884962,burst_50ms,5.104341,0
4.888296,burst_50ms,5.082350,0
4.891631,burst_50ms,5.061032,0
4.894965,burst_50ms,5.040364,0
4.898299,burst_50ms,5.020326,0
4.901634,burst_50ms,5.000896,0
4.904968,burst_50ms,4.982055,0
4.908303,burst_50ms,4.963784,0
4.911637,burst_50ms,4.946063,0
4.914972,burst_50ms,4.928875,0
4.918306,burst_50ms,4.912203,0
4.921641,burst_50ms,4.896029,0
4.924975,burst_50ms,4.880337,0
4.928309,burst_50ms,4.865111,0
4.931644,burst_50ms,4.850337,0
4.934978,burst_50ms,4.835998,0
4.938313,burst_50ms,4.822082,0
4.941647,burst_50ms,4.808574,0
4.944982,burst_50ms,4.795460,0
4.948316,burst_50ms,4.782729,0
4.951651,burst_50ms,4.770366,0
4.954985,burst_50ms,4.758361,0
4.958319,burst_50ms,4.746702,0
4.961654,burst_50ms,4.735377,0
4.964988,burst_50ms,4.724375,0
4.968323,burst_50ms,4.713686,0
4.971657,burst_50ms,4.703299,0
4.974992,burst_50ms,4.693205,0
4.978326,burst_50ms,4.683393,0
4.981661,burst_50ms,4.673856,0
4.984995,burst_50ms,4.664583,0
4.988329,burst_50ms,4.655566,0
4.991664,burst_50ms,4.646797,0
4.994998,burst_50ms,4.638268,0
4.998333,burst_50ms,4.629970,0
5.001667,burst_50ms,4.621897,0
5.005002,burst_50ms,4.614040,0
5.008336,burst_50ms,4.606394,0
5.011671,burst_50ms,4.598950,0
5.015005,burst_50ms,4.591702,0
5.018339,burst_50ms,4.584644,0
5.021674,burst_50ms,4.577770,0
5.025008,burst_50ms,4.571073,0
5.028343,burst_50ms,4.564548,0
5.031677,burst_50ms,4.558189,0
5.035012,burst_50ms,4.551991,0
5.038346,burst_50ms,4.545949,0
5.041681,burst_50ms,4.540057,0
5.045015,burst_50ms,4.534310,0
5.048349,burst_50ms,4.528704,0
5.051684,burst_50ms,4.523234,0
5.055018,burst_50ms,4.517896,0
5.058353,burst_50ms,4.512686,0
5.061687,burst_50ms,4.507598,0
5.065022,burst_50ms,4.502630,0
5.068356,burst_50ms,4.497777,0
5.071691,burst_50ms,4.493036,0
5.075025,burst_50ms,4.488402,0
5.078359,burst_50ms,4.483873,0
5.081694,burst_50ms,4.479445,0
5.085028,burst_50ms,4.475115,0
5.088363,burst_50ms,4.470879,0
5.091697,burst_50ms,4.466734,0
5.095032,burst_50ms,4.462678,0
5.098366,burst_50ms,4.458707,0
5.101701,burst_50ms,4.454819,0
5.105035,burst_50ms,4.451011,0
5.108369,burst_50ms,4.447281,0
5.111704,burst_50ms,4.443626,0
5.115038,burst_50ms,4.440043,0
5.118373,burst_50ms,4.436530,0
5.121707,burst_50ms,4.433085,0
5.125042,burst_50ms,4.429705,0
5.128376,burst_50ms,4.426389,0
5.131711,burst_50ms,4.423135,0
5.135045,burst_50ms,4.419940,0
5.138379,burst_50ms,4.416802,0
5.141714,burst_50ms,4.413720,0
5.145048,burst_50ms,4.410692,0
5.148383,burst_50ms,4.407716,0
5.151717,burst_50ms,4.404790,0
5.155052,burst_50ms,4.401913,0
5.158386,burst_50ms,4.399083,0
5.161721,burst_50ms,4.396299,0
5.165055,burst_50ms,4.393558,0
5.168389,burst_50ms,4.390861,0
5.171724,burst_50ms,4.388205,0
5.175058,burst_50ms,4.385589,0
5.178393,burst_50ms,4.383011,0
